Ware_house_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,is_unrated_warehouse,wh_est_year_missing
WH_102139,Rural,Large,North,Zone 6,3,0,2,6208,Rented,64,0,0,0,58,22,2000,24,0,B,2,23,30120,0,0
WH_102140,Rural,Mid,South,Zone 4,8,4,2,4123,Rented,47,0,0,0,224,24,2009,16,1,A+,3,20,22061,0,1
WH_102141,Rural,Mid,North,Zone 2,2,2,2,5291,Rented,62,0,0,1,234,27,2009,13,1,A+,4,12,17121,0,1
WH_102142,Rural,Large,North,Zone 6,4,1,2,4619,Company Owned,27,1,0,1,213,26,2004,22,0,B,2,6,27120,0,0
WH_102143,Rural,Large,North,Zone 6,4,1,3,4123,Company Owned,29,0,0,0,144,33,2018,6,0,C,1,6,8139,0,0
WH_102144,Rural,Large,West,Zone 6,6,0,4,4308,Company Owned,55,0,0,1,61,38,2018,6,0,B,5,6,7063,0,0
WH_102145,Rural,Large,North,Zone 5,6,0,4,5448,Rented,21,0,0,1,173,38,2017,10,1,A+,6,24,14142,0,0
WH_102146,Rural,Mid,West,Zone 4,6,0,4,4789,Company Owned,44,0,0,0,229,25,2007,17,0,A,3,26,23110,0,0
WH_102147,Rural,Mid,North,Zone 3,1,2,2,5275,Rented,28,0,0,0,241,18,2009,11,0,A+,3,27,14100,0,1
WH_102148,Rural,Large,South,Zone 5,4,0,2,6916,Rented,28,0,0,1,221,21,2008,18,0,A,5,10,24092,0,0
WH_102149,Rural,Mid,West,Zone 2,0,1,2,5872,Rented,59,0,0,1,90,30,2009,23,0,C,3,12,29115,0,1
WH_102150,Rural,Small,West,Zone 6,4,0,4,4409,Company Owned,23,0,0,1,228,32,2009,17,1,C,3,9,23071,0,0
WH_102151,Rural,Mid,West,Zone 4,3,0,4,4388,Company Owned,17,1,0,1,126,38,2011,17,0,B,2,26,21128,0,0
WH_102152,Rural,Small,South,Zone 1,4,3,2,5246,Company Owned,38,0,0,1,153,37,2009,18,0,B,2,21,21123,0,1
WH_102153,Rural,Mid,South,Zone 2,8,0,3,5846,Company Owned,23,0,1,1,232,27,2009,0,0,Unrated,0,32,3106,1,1
WH_102154,Rural,Large,West,Zone 5,4,2,4,8592,Company Owned,22,0,1,1,111,36,2009,5,1,C,3,14,6068,0,1
WH_102155,Rural,Mid,West,Zone 4,3,0,2,4939,Company Owned,26,0,0,1,254,44,2001,31,0,A,5,26,42107,0,0
WH_102156,Rural,Large,West,Zone 5,6,0,4,5438,Rented,19,0,0,1,136,31,2001,23,1,A,4,25,32117,0,0
WH_102157,Rural,Small,South,Zone 6,0,0,2,4966,Company Owned,59,1,1,1,99,26,2009,30,0,A+,3,2,39123,0,1
WH_102158,Rural,Large,West,Zone 6,4,0,3,4803,Rented,23,1,0,1,242,36,2013,9,1,A+,5,6,13058,0,0
WH_102159,Rural,Mid,South,Zone 3,8,0,3,4411,Company Owned,35,0,0,0,215,21,2002,24,0,C,6,27,31061,0,0
WH_102160,Rural,Large,North,Zone 6,6,4,3,4599,Rented,38,1,1,1,175,40,2003,26,0,A,6,23,32065,0,0
WH_102161,Rural,Large,North,Zone 6,8,0,3,4391,Rented,58,0,0,0,270,19,2001,31,1,B,2,23,37151,0,0
WH_102162,Rural,Large,North,Zone 6,4,0,4,3528,Company Owned,53,0,0,1,207,36,1998,34,0,C,6,23,46092,0,0
WH_102163,Rural,Large,North,Zone 6,7,4,4,3159,Company Owned,58,0,0,0,144,38,2009,24,1,B+,4,29,29123,0,1
WH_102164,Rural,Mid,South,Zone 4,3,2,3,5027,Company Owned,52,0,0,0,232,28,2009,16,1,C,5,26,21107,0,1
WH_102165,Rural,Mid,West,Zone 4,7,0,6,6799,Rented,64,0,0,1,257,38,2009,21,1,C,5,26,28126,0,1
WH_102166,Rural,Mid,West,Zone 3,4,4,3,4606,Company Owned,28,0,0,1,188,31,2009,10,1,A+,2,19,13069,0,1
WH_102167,Rural,Small,North,Zone 6,6,0,3,5163,Company Owned,26,0,0,0,116,19,2006,25,0,A,6,8,32108,0,0
WH_102168,Rural,Large,South,Zone 5,7,3,3,5242,Rented,26,0,0,1,262,24,2009,11,0,B+,2,14,13117,0,1
WH_102169,Rural,Mid,South,Zone 4,3,0,4,4066,Rented,39,0,0,1,123,18,2006,16,0,A,6,26,22086,0,0
WH_102170,Urban,Mid,North,Zone 2,5,3,3,4213,Company Owned,62,0,0,0,69,23,2009,14,0,C,6,18,17128,0,1
WH_102171,Rural,Small,North,Zone 6,0,0,2,6044,Rented,39,0,0,0,93,31,2009,20,0,B+,3,8,25083,0,1
WH_102172,Rural,Mid,South,Zone 2,0,0,3,6110,Company Owned,60,0,0,1,104,33,2009,30,0,B+,5,32,38123,0,1
WH_102173,Rural,Mid,South,Zone 4,8,0,2,5466,Company Owned,52,0,0,1,187,50,2001,25,0,C,2,26,32077,0,0
WH_102174,Rural,Mid,North,Zone 2,6,2,3,4783,Rented,49,0,0,1,81,35,2009,0,0,Unrated,0,12,3063,1,1
WH_102175,Rural,Mid,West,Zone 2,0,0,1,4712,Rented,61,0,0,1,205,32,2009,22,0,B+,5,18,27117,0,1
WH_102176,Rural,Mid,North,Zone 4,7,0,3,5709,Rented,22,0,0,0,269,21,2000,24,0,B,2,26,28062,0,0
WH_102177,Rural,Mid,West,Zone 3,8,2,5,4195,Company Owned,66,0,1,1,146,30,2009,24,1,A+,6,19,31099,0,1
WH_102178,Rural,Mid,North,Zone 2,5,0,2,3916,Company Owned,19,0,0,0,189,31,2005,25,0,C,6,12,33079,0,0
WH_102179,Rural,Large,North,Zone 6,3,1,3,7155,Rented,28,0,0,0,251,20,2008,20,1,C,5,28,27131,0,0
WH_102180,Urban,Small,North,Zone 6,8,3,3,7176,Rented,39,0,0,1,198,51,2004,25,1,A+,5,8,32126,0,0
WH_102181,Rural,Small,North,Zone 6,5,0,2,5872,Company Owned,42,0,0,1,109,26,1996,25,1,A+,6,8,32093,0,0
WH_102182,Rural,Large,North,Zone 6,6,1,3,5621,Company Owned,52,0,0,1,112,39,2009,9,1,A+,2,29,12129,0,1
WH_102183,Rural,Mid,North,Zone 2,7,3,3,6271,Rented,54,0,0,1,199,27,2009,21,0,A,2,12,27073,0,1
WH_102184,Rural,Mid,West,Zone 3,6,0,5,5274,Company Owned,44,0,0,1,57,33,2009,20,0,B+,5,19,23132,0,1
WH_102185,Rural,Mid,South,Zone 3,1,0,3,5401,Company Owned,47,0,0,1,57,35,2009,21,0,B,6,19,25102,0,1
WH_102186,Rural,Large,North,Zone 6,5,3,4,5497,Rented,69,0,0,1,176,32,2017,13,0,C,3,29,17119,0,0
WH_102187,Rural,Mid,South,Zone 3,5,0,2,4009,Rented,21,0,0,0,136,24,2021,0,0,Unrated,0,19,6126,1,0
WH_102188,Rural,Large,South,Zone 5,5,0,2,5010,Company Owned,44,0,0,0,57,33,1998,23,1,C,6,25,30087,0,0
WH_102189,Rural,Large,South,Zone 5,2,0,4,4779,Rented,35,0,0,0,68,23,2009,19,1,C,3,10,27117,0,1
WH_102190,Rural,Large,North,Zone 6,2,2,2,6742,Company Owned,25,0,0,1,56,41,2009,33,1,B,3,23,40142,0,1
WH_102191,Rural,Mid,South,Zone 3,8,0,2,4562,Company Owned,55,0,0,0,244,28,2009,23,0,B+,4,27,28134,0,0
WH_102192,Urban,Large,West,Zone 5,0,1,3,5383,Company Owned,41,1,0,1,109,42,2009,38,0,A+,5,24,50055,0,1
WH_102193,Rural,Mid,West,Zone 4,1,1,4,4663,Rented,50,0,0,0,132,30,2009,25,0,A,2,26,32148,0,1
WH_102194,Rural,Mid,West,Zone 2,8,2,4,4499,Rented,64,0,0,0,127,24,2009,6,0,B+,2,1,7079,0,1
WH_102195,Rural,Large,West,Zone 5,3,0,7,3619,Rented,55,0,0,1,200,47,2004,38,1,A+,5,25,53081,0,0
WH_102196,Rural,Large,North,Zone 6,3,3,2,6152,Rented,60,0,0,0,99,19,2000,25,0,A,5,23,31134,0,0
WH_102197,Rural,Small,South,Zone 1,3,0,3,3506,Rented,62,0,0,1,87,23,2006,15,1,B,4,31,17141,0,0
WH_102198,Rural,Large,North,Zone 6,6,0,3,4263,Rented,67,0,0,1,56,24,2018,9,0,C,1,28,12081,0,0
WH_102199,Urban,Large,West,Zone 6,7,4,5,5665,Rented,47,0,0,1,255,24,2014,13,0,C,3,23,16146,0,0
WH_102200,Rural,Mid,West,Zone 3,5,0,6,5256,Company Owned,42,0,0,0,166,21,2002,32,0,B+,3,19,40113,0,0
WH_102201,Rural,Large,South,Zone 5,8,0,2,4687,Rented,17,0,0,0,80,20,1999,30,0,C,5,25,40113,0,0
WH_102202,Rural,Mid,North,Zone 2,0,0,3,4910,Rented,37,0,0,1,140,26,2009,30,0,B,5,12,36137,0,1
WH_102203,Rural,Small,North,Zone 1,2,1,2,5150,Rented,17,0,0,1,106,27,2009,14,0,B,3,16,16150,0,1
WH_102204,Rural,Large,North,Zone 6,1,0,4,3834,Company Owned,63,0,0,1,173,26,2009,30,1,A+,2,23,40127,0,1
WH_102205,Urban,Mid,North,Zone 3,8,1,2,4881,Company Owned,52,0,0,1,99,27,2003,29,0,B,3,27,35105,0,0
WH_102206,Rural,Mid,West,Zone 3,3,1,4,3914,Company Owned,67,0,0,1,247,35,2018,7,1,C,2,19,9142,0,0
WH_102207,Rural,Large,North,Zone 5,8,0,4,4750,Company Owned,53,0,0,0,113,23,2003,26,0,B+,3,17,30136,0,0
WH_102208,Rural,Large,West,Zone 5,7,0,3,5291,Company Owned,32,0,0,1,207,46,2000,24,1,A+,3,5,30138,0,0
WH_102209,Rural,Mid,East,Zone 4,0,2,7,4127,Company Owned,69,0,0,1,266,39,2009,4,0,C,1,26,5137,0,1
WH_102210,Rural,Mid,West,Zone 3,0,0,4,5115,Company Owned,45,1,0,1,58,24,2009,23,0,A+,3,19,32068,0,1
WH_102211,Rural,Large,North,Zone 6,0,0,3,4523,Rented,61,0,0,0,139,28,2009,20,0,A,4,23,25095,0,1
WH_102212,Urban,Large,North,Zone 6,3,4,2,4204,Company Owned,36,0,0,0,191,21,2005,25,0,B,4,28,29075,0,0
WH_102213,Urban,Mid,South,Zone 3,2,2,3,3483,Company Owned,46,0,0,1,209,22,2009,10,1,A+,6,27,14077,0,1
WH_102214,Rural,Mid,South,Zone 2,1,0,2,6093,Company Owned,59,0,0,1,262,43,2009,29,1,B+,3,32,38120,0,1
WH_102215,Rural,Large,West,Zone 5,5,4,4,3869,Company Owned,35,0,0,0,249,20,2009,14,0,A,1,10,18125,0,1
WH_102216,Rural,Mid,West,Zone 4,6,0,4,5944,Company Owned,63,1,0,1,230,27,2002,27,0,A,2,11,34129,0,0
WH_102217,Rural,Mid,West,Zone 4,8,0,4,6226,Rented,46,0,0,1,127,32,2002,25,1,B+,4,26,32115,0,0
WH_102218,Urban,Small,West,Zone 1,3,0,4,6759,Company Owned,64,0,0,0,79,25,2016,18,0,A,6,30,26140,0,0
WH_102219,Rural,Mid,South,Zone 2,7,0,2,6079,Company Owned,34,0,0,1,212,24,2015,19,0,B,3,22,24145,0,0
WH_102220,Rural,Large,North,Zone 6,4,0,3,4234,Company Owned,19,0,0,1,224,38,2020,5,1,C,3,29,7134,0,0
WH_102221,Rural,Large,North,Zone 6,3,0,2,4975,Company Owned,49,0,0,0,204,26,2009,18,1,B+,4,28,22088,0,1
WH_102222,Rural,Mid,West,Zone 4,8,1,4,5705,Rented,20,0,0,0,188,19,2009,13,0,B,4,26,15061,0,1
WH_102223,Rural,Small,North,Zone 1,6,3,1,6033,Rented,61,0,0,0,114,18,2009,12,0,C,2,3,15123,0,1
WH_102224,Rural,Mid,South,Zone 4,3,1,1,6043,Company Owned,47,0,0,1,190,24,1999,37,1,A+,4,26,49128,0,0
WH_102225,Rural,Mid,North,Zone 2,6,0,3,2955,Company Owned,37,1,0,1,232,29,2023,0,0,Unrated,0,12,5056,1,0
WH_102226,Rural,Large,West,Zone 6,5,0,4,7187,Company Owned,48,0,0,1,252,36,2013,19,0,B+,6,23,22105,0,0
WH_102227,Rural,Mid,West,Zone 4,5,0,3,4652,Rented,22,0,0,1,199,30,2001,29,1,C,4,26,41103,0,0
WH_102228,Rural,Large,North,Zone 6,0,0,2,8522,Rented,38,0,0,0,257,25,2009,0,0,Unrated,0,29,3141,1,1
WH_102229,Rural,Mid,North,Zone 3,1,4,4,5703,Company Owned,18,0,0,0,66,25,2009,20,0,C,5,19,25134,0,1
WH_102230,Rural,Small,North,Zone 1,7,0,3,6023,Company Owned,17,0,0,1,265,41,2019,7,0,C,3,3,9072,0,0
WH_102231,Rural,Mid,West,Zone 2,6,0,2,5426,Company Owned,33,1,0,1,169,41,2017,12,0,A,6,12,16079,0,0
WH_102232,Urban,Mid,West,Zone 2,0,2,1,5849,Rented,19,0,1,1,203,33,2009,11,0,C,6,1,14082,0,1
WH_102233,Rural,Mid,West,Zone 4,1,0,2,4466,Company Owned,70,0,0,1,119,21,2009,7,0,C,2,11,9124,0,1
WH_102234,Rural,Mid,West,Zone 2,3,4,3,4196,Company Owned,38,0,0,1,233,43,2016,7,0,A,6,12,10064,0,0
WH_102235,Rural,Large,North,Zone 6,1,0,3,5306,Rented,38,0,0,0,223,32,2009,29,0,B,6,29,34113,0,1
WH_102236,Rural,Large,West,Zone 6,3,0,2,4784,Company Owned,22,0,0,1,146,25,2015,10,0,C,5,23,13079,0,0
WH_102237,Rural,Large,North,Zone 6,2,0,3,5665,Company Owned,20,1,0,1,180,39,2009,24,1,A+,6,29,31107,0,1
WH_102238,Rural,Large,North,Zone 5,8,1,3,4436,Company Owned,57,0,0,1,166,27,2002,28,0,C,4,24,37076,0,0
WH_102239,Urban,Small,West,Zone 6,4,1,3,4333,Rented,65,0,0,0,212,21,2004,28,0,B+,2,15,34094,0,0
WH_102240,Urban,Mid,East,Zone 4,5,0,5,7570,Rented,29,0,0,0,181,55,2003,28,1,A+,5,26,37121,0,0
WH_102241,Rural,Mid,West,Zone 3,2,2,3,5014,Rented,62,0,0,1,113,35,2009,22,0,B,6,19,25126,0,1
WH_102242,Rural,Large,South,Zone 6,1,0,2,3918,Company Owned,61,0,0,0,239,22,2009,30,0,B,3,29,37127,0,1
WH_102243,Rural,Mid,South,Zone 2,1,1,3,5555,Rented,53,1,0,1,107,25,2009,29,0,B,4,32,35059,0,1
WH_102244,Rural,Mid,North,Zone 4,6,0,4,4521,Company Owned,55,0,1,1,215,32,1998,25,0,C,3,26,31100,0,0
WH_102245,Rural,Large,West,Zone 6,4,0,4,3838,Company Owned,52,0,0,1,266,29,2003,27,0,A,4,6,36143,0,0
WH_102246,Rural,Small,South,Zone 6,8,0,3,5833,Company Owned,63,0,0,0,240,16,2020,6,1,A,3,15,8098,0,0
WH_102247,Urban,Mid,West,Zone 4,6,0,5,5094,Rented,15,0,0,0,132,17,2016,11,1,C,4,26,14095,0,0
WH_102248,Rural,Small,North,Zone 6,0,0,3,4837,Rented,60,0,0,0,224,16,2009,5,0,C,3,15,7127,0,1
WH_102249,Rural,Large,North,Zone 6,7,2,4,4016,Company Owned,65,1,0,1,216,39,2009,26,0,C,2,23,32141,0,1
WH_102250,Rural,Large,North,Zone 6,5,0,3,7628,Company Owned,24,0,1,1,65,32,2003,27,1,A+,5,6,39132,0,0
WH_102251,Rural,Large,North,Zone 6,3,3,4,4600,Rented,53,0,0,0,254,23,1999,25,1,B,2,28,29109,0,0
WH_102252,Rural,Mid,South,Zone 3,4,1,3,4232,Rented,67,0,0,0,149,24,2005,34,0,C,5,19,45103,0,0
WH_102253,Rural,Large,West,Zone 6,7,0,4,2531,Company Owned,21,1,0,1,144,30,1998,33,0,B,6,23,41062,0,0
WH_102254,Rural,Large,West,Zone 6,3,0,4,4045,Company Owned,70,0,0,1,77,32,2022,0,0,Unrated,0,23,11091,1,0
WH_102255,Rural,Small,West,Zone 1,5,0,4,4347,Rented,68,0,0,0,229,14,2009,9,0,C,2,30,12102,0,1
WH_102256,Rural,Mid,South,Zone 4,1,2,2,3948,Company Owned,70,0,0,0,130,22,2009,22,0,C,4,26,28130,0,1
WH_102257,Rural,Mid,South,Zone 4,3,3,1,4861,Rented,37,0,0,0,255,23,2009,14,0,C,2,26,18114,0,1
WH_102258,Rural,Mid,North,Zone 3,1,0,3,4506,Company Owned,36,0,0,0,176,23,2009,13,0,A+,4,27,19128,0,1
WH_102259,Rural,Large,North,Zone 5,0,2,1,4549,Rented,33,0,0,0,232,19,2009,7,0,A+,3,25,10109,0,1
WH_102260,Rural,Large,North,Zone 6,1,0,3,6292,Company Owned,27,0,0,1,257,28,2009,38,0,B+,5,23,47087,0,1
WH_102261,Rural,Large,West,Zone 6,8,0,4,4227,Company Owned,46,0,0,1,67,24,2019,4,1,B+,2,6,5126,0,0
WH_102262,Rural,Mid,South,Zone 4,5,0,3,4793,Rented,56,0,0,0,139,22,2017,6,0,C,1,20,7089,0,0
WH_102263,Urban,Mid,South,Zone 3,7,3,2,4739,Rented,33,0,0,0,112,20,2019,5,0,C,2,19,7082,0,0
WH_102264,Rural,Large,North,Zone 6,7,0,4,6365,Company Owned,25,0,0,1,138,23,2018,5,1,B+,3,28,7102,0,0
WH_102265,Rural,Large,West,Zone 6,8,3,3,4010,Rented,18,0,0,0,163,18,2001,25,0,B,6,6,29137,0,0
WH_102266,Rural,Mid,West,Zone 4,3,0,3,5037,Company Owned,20,0,0,0,179,22,2014,12,1,A+,5,11,16055,0,0
WH_102267,Rural,Large,North,Zone 6,1,2,2,6402,Rented,66,0,0,1,139,42,2009,9,0,A,5,28,12119,0,1
WH_102268,Rural,Small,South,Zone 1,4,0,2,5099,Company Owned,60,0,0,1,113,56,2012,21,0,B,1,21,26098,0,0
WH_102269,Rural,Large,North,Zone 6,0,1,2,1980,Rented,54,0,0,1,123,36,2009,16,0,B+,4,23,19078,0,1
WH_102270,Rural,Large,North,Zone 5,4,0,2,4600,Rented,26,0,0,0,264,20,2000,37,1,A+,5,10,52089,0,0
WH_102271,Urban,Large,North,Zone 5,8,3,5,4762,Company Owned,26,0,0,1,188,27,2009,7,0,B+,1,14,8063,0,1
WH_102272,Rural,Mid,South,Zone 3,1,4,3,3401,Company Owned,22,0,0,0,97,53,2009,6,1,B+,5,19,7129,0,1
WH_102273,Rural,Mid,South,Zone 2,0,5,2,4904,Company Owned,21,0,0,1,175,27,2009,0,0,Unrated,0,32,4131,1,1
WH_102274,Rural,Mid,North,Zone 4,8,0,3,4516,Rented,23,0,0,1,61,30,2002,25,1,A+,3,26,33134,0,0
WH_102275,Rural,Mid,West,Zone 2,8,1,3,5396,Rented,18,0,0,0,126,20,2007,23,0,B+,3,1,27074,0,0
WH_102276,Rural,Mid,North,Zone 2,0,0,2,4800,Company Owned,69,0,0,1,85,43,2009,23,0,A+,3,12,31150,0,1
WH_102277,Rural,Mid,North,Zone 4,4,1,4,5701,Rented,31,0,0,1,161,41,2008,17,0,C,4,26,23136,0,0
WH_102278,Rural,Large,North,Zone 6,6,2,3,4601,Company Owned,67,0,0,0,152,19,2009,25,1,A+,3,28,32148,0,1
WH_102279,Rural,Large,West,Zone 5,8,0,2,4826,Rented,24,1,0,1,145,28,2004,15,0,B+,4,10,17139,0,0
WH_102280,Rural,Large,North,Zone 6,8,0,2,5084,Company Owned,53,0,0,1,187,32,2000,39,0,B+,3,28,49072,0,0
WH_102281,Rural,Small,West,Zone 1,1,1,4,6014,Company Owned,66,0,0,1,189,36,2009,16,0,B+,4,30,19074,0,1
WH_102282,Rural,Mid,West,Zone 4,7,0,4,5806,Rented,27,0,0,1,210,40,2000,25,0,C,3,11,31089,0,0
WH_102283,Rural,Mid,South,Zone 4,6,0,2,4342,Company Owned,54,1,0,0,140,20,2019,5,0,B,3,11,6057,0,0
WH_102284,Rural,Mid,East,Zone 3,3,0,7,4819,Rented,69,0,0,1,257,27,2013,11,1,B,4,27,14140,0,0
WH_102285,Rural,Large,West,Zone 6,2,0,3,4754,Company Owned,17,0,0,0,173,28,2009,19,0,B,2,23,24133,0,1
WH_102286,Rural,Small,South,Zone 6,0,0,3,4007,Rented,16,0,0,1,145,33,2009,30,0,B+,5,2,37118,0,1
WH_102287,Rural,Small,North,Zone 6,3,0,2,6353,Company Owned,61,0,0,1,147,30,2006,30,0,B,4,8,37056,0,0
WH_102288,Rural,Large,South,Zone 5,1,0,2,6309,Rented,41,0,0,0,161,20,2009,18,0,C,4,25,23144,0,1
WH_102289,Rural,Large,North,Zone 6,8,0,3,5523,Rented,17,0,1,1,145,30,2006,20,1,A+,5,6,26144,0,0
WH_102290,Urban,Large,North,Zone 6,4,1,5,3828,Company Owned,70,0,0,1,116,38,2006,23,1,A,6,23,31128,0,0
WH_102291,Rural,Mid,West,Zone 4,8,1,6,3193,Company Owned,31,0,0,0,145,19,2016,9,0,B,6,11,11061,0,0
WH_102292,Rural,Mid,North,Zone 4,8,0,2,4859,Company Owned,23,0,0,1,125,29,2019,5,1,C,2,26,6105,0,0
WH_102293,Rural,Mid,West,Zone 3,2,1,2,4489,Company Owned,24,0,0,1,84,28,2009,5,0,B,2,19,6062,0,1
WH_102294,Rural,Large,West,Zone 5,3,2,3,4317,Company Owned,38,0,0,1,86,38,2009,22,1,A+,2,10,29133,0,1
WH_102295,Rural,Large,North,Zone 5,5,0,2,3862,Rented,44,0,0,0,259,30,2009,5,0,C,3,10,6060,0,1
WH_102296,Rural,Mid,South,Zone 3,0,3,3,4248,Company Owned,63,0,0,0,66,20,2009,12,0,A+,6,19,15057,0,1
WH_102297,Urban,Mid,North,Zone 3,1,5,4,6197,Rented,68,1,0,1,214,44,2009,14,0,C,5,27,18119,0,1
WH_102298,Rural,Large,North,Zone 6,4,2,5,5070,Rented,17,1,0,1,206,28,2009,4,0,B,3,6,5130,0,1
WH_102299,Rural,Large,West,Zone 5,4,0,6,4751,Company Owned,42,0,0,1,91,24,2013,18,0,A,6,14,26056,0,0
WH_102300,Urban,Large,North,Zone 5,0,0,4,5021,Rented,43,0,0,1,266,30,2009,15,0,B+,6,24,17136,0,1
WH_102301,Rural,Large,North,Zone 6,3,0,3,5381,Company Owned,47,0,0,0,186,36,2021,0,0,Unrated,0,28,7094,1,0
WH_102302,Rural,Mid,West,Zone 4,8,0,4,4687,Company Owned,60,0,0,1,253,22,1999,27,0,B,3,26,32095,0,0
WH_102303,Rural,Mid,North,Zone 2,4,0,2,6081,Company Owned,70,0,0,0,251,23,2014,21,0,B,1,1,26106,0,0
WH_102304,Rural,Small,West,Zone 6,8,0,4,4624,Company Owned,20,0,0,1,118,33,2004,26,1,B+,2,9,31059,0,0
WH_102305,Rural,Small,West,Zone 6,2,0,3,4552,Company Owned,34,1,0,1,133,29,2009,37,0,A,2,15,50139,0,1
WH_102306,Rural,Large,North,Zone 6,0,0,3,3960,Rented,32,0,0,1,78,32,2009,39,0,A+,3,28,53137,0,1
WH_102307,Rural,Small,North,Zone 6,3,0,3,2708,Company Owned,40,0,0,0,101,34,2014,12,0,C,1,9,16074,0,0
WH_102308,Rural,Large,West,Zone 6,7,0,4,4914,Rented,61,0,0,1,155,26,2022,0,0,Unrated,0,23,7078,1,0
WH_102309,Rural,Large,North,Zone 6,8,0,4,4512,Rented,15,0,0,1,213,22,2010,18,0,A,3,28,24119,0,0
WH_102310,Rural,Small,North,Zone 6,2,0,5,5262,Company Owned,48,0,0,1,241,31,2009,22,0,A,3,13,30117,0,1
WH_102311,Rural,Mid,South,Zone 2,6,0,2,4180,Company Owned,65,0,0,1,160,19,2009,5,1,C,3,22,7117,0,1
WH_102312,Rural,Large,North,Zone 5,6,3,4,8664,Company Owned,61,0,0,1,120,26,2009,19,0,B+,6,24,22147,0,1
WH_102313,Rural,Mid,West,Zone 2,3,4,2,5160,Rented,68,0,0,0,254,30,2000,25,1,A,3,1,32104,0,0
WH_102314,Rural,Large,North,Zone 5,0,2,2,4658,Rented,25,0,1,1,157,30,2009,33,0,A+,4,24,43112,0,1
WH_102315,Rural,Mid,West,Zone 4,8,0,2,5484,Company Owned,22,0,0,0,172,21,2001,28,0,B+,2,11,34136,0,0
WH_102316,Rural,Small,West,Zone 1,5,0,4,5062,Company Owned,18,0,0,1,80,28,2006,26,1,C,3,30,35145,0,0
WH_102317,Rural,Mid,West,Zone 4,1,0,2,6443,Company Owned,23,0,0,1,110,38,2009,23,0,C,3,11,28089,0,1
WH_102318,Rural,Mid,West,Zone 4,7,3,4,7209,Company Owned,63,0,0,1,270,42,2009,26,0,C,5,11,33096,0,1
WH_102319,Rural,Large,North,Zone 6,2,0,3,6020,Rented,38,0,0,1,132,30,2009,22,1,A+,6,4,31118,0,1
WH_102320,Rural,Mid,West,Zone 4,5,0,6,6986,Company Owned,57,0,0,1,179,23,2021,5,1,B,3,11,6150,0,0
WH_102321,Rural,Large,West,Zone 5,1,1,5,4850,Company Owned,65,0,0,1,92,30,2009,7,0,B+,2,14,8055,0,1
WH_102322,Urban,Large,North,Zone 5,1,0,2,4421,Company Owned,61,0,0,0,56,28,2009,36,1,A+,5,24,48116,0,1
WH_102323,Rural,Mid,West,Zone 4,3,0,2,6009,Rented,27,0,0,1,234,29,1998,24,0,B+,2,26,28127,0,0
WH_102324,Rural,Mid,North,Zone 4,3,0,3,5180,Rented,40,0,0,1,184,26,2006,15,0,A,5,26,20149,0,0
WH_102325,Rural,Small,South,Zone 6,2,1,2,5766,Rented,57,0,0,1,255,35,2009,9,0,A+,2,9,12137,0,1
WH_102326,Urban,Large,North,Zone 6,1,0,3,4150,Rented,19,0,0,0,71,19,2009,22,0,B,4,29,27085,0,1
WH_102327,Urban,Mid,West,Zone 4,7,0,4,5694,Company Owned,44,0,0,0,160,25,2009,23,1,A+,3,26,30092,0,1
WH_102328,Urban,Large,West,Zone 5,6,1,5,4610,Rented,64,0,0,1,227,28,2004,24,1,A+,6,24,31132,0,0
WH_102329,Rural,Small,South,Zone 6,1,0,2,3518,Rented,22,0,0,0,58,22,2009,17,0,B+,3,9,21133,0,1
WH_102330,Rural,Large,West,Zone 6,0,0,4,6563,Rented,27,0,0,0,264,19,2009,27,0,B,6,23,31110,0,1
WH_102331,Rural,Mid,South,Zone 2,8,2,2,3695,Company Owned,20,0,0,0,55,25,2009,27,1,A+,5,32,35074,0,1
WH_102332,Rural,Mid,South,Zone 3,6,0,3,4631,Rented,47,0,0,0,147,36,2007,25,0,B+,5,19,29090,0,0
WH_102333,Rural,Small,South,Zone 6,8,0,1,4139,Rented,37,0,0,1,163,28,2023,0,0,Unrated,0,9,12074,1,0
WH_102334,Rural,Large,North,Zone 5,5,0,2,4414,Company Owned,45,0,1,1,193,22,2013,17,0,A,1,17,23138,0,0
WH_102335,Rural,Mid,South,Zone 2,0,0,2,4510,Rented,53,0,0,1,231,20,2009,25,0,B+,2,32,31099,0,1
WH_102336,Rural,Large,North,Zone 6,8,0,4,5356,Rented,42,0,0,0,204,55,2016,14,1,A+,1,28,20089,0,0
WH_102337,Rural,Small,South,Zone 1,1,0,3,6980,Company Owned,44,0,0,0,190,23,2009,6,0,B,2,16,7140,0,1
WH_102338,Rural,Small,South,Zone 6,6,0,2,4782,Company Owned,42,0,0,1,130,31,2021,6,1,C,3,2,8108,0,0
WH_102339,Rural,Large,North,Zone 6,2,0,1,6043,Company Owned,39,0,0,0,186,28,2009,12,0,B+,2,6,15135,0,1
WH_102340,Rural,Small,West,Zone 6,7,0,3,9094,Rented,34,0,0,1,95,25,2012,18,0,B,3,15,23136,0,0
