Ware_house_ID,split,breakdown_risk,product_wg_ton,storage_issue_reported_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_105547,train,High Risk,24080,19,2,11,1,2009,20,249,3,5285,56,0,0,0,0,0,1,5,2,0,1,0,0,1,0,0,0,1,0
WH_105548,train,High Risk,24104,21,7,31,3,2009,42,106,4,5580,28,0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0
WH_105549,train,Not High Risk,10145,8,0,3,2,2009,26,251,4,4241,57,1,0,0,0,0,1,4,1,0,0,0,0,1,1,0,0,0,0
WH_105550,train,High Risk,21063,16,7,3,0,2016,31,140,4,5272,33,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
WH_105551,test,Not High Risk,4135,4,5,26,3,2009,25,144,2,4412,26,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0
WH_105552,train,Not High Risk,23067,20,5,26,0,2009,37,107,2,2831,54,1,0,0,1,0,0,3,2,0,1,0,0,1,0,0,0,1,0
WH_105553,train,Not High Risk,5074,4,2,3,0,2009,22,210,3,5351,51,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
WH_105554,train,Not High Risk,18091,14,4,26,0,2009,32,131,4,5042,32,1,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0
WH_105555,train,High Risk,19057,15,6,19,1,2009,28,163,5,4476,29,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0
WH_105556,train,High Risk,32114,25,5,30,4,2006,27,131,3,4434,46,1,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0
WH_105557,train,Not High Risk,24084,18,0,10,0,2009,50,239,1,3611,56,1,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1
WH_105558,train,High Risk,13135,11,6,6,0,2012,32,180,1,4617,29,1,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_105559,train,Not High Risk,21075,17,7,15,0,2015,37,136,4,4711,58,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0
WH_105560,train,Not High Risk,46066,34,5,26,0,1998,19,111,2,5146,19,0,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,1,0
WH_105561,test,Not High Risk,6099,5,1,22,0,2009,27,57,3,4297,45,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0
WH_105562,train,High Risk,24071,18,8,10,1,2009,22,170,2,5284,17,0,1,0,0,0,1,5,3,0,1,0,1,0,0,0,0,0,1
WH_105563,train,High Risk,17134,12,5,26,3,2018,22,98,4,3422,27,0,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_105564,train,High Risk,30085,26,4,24,0,1998,25,140,3,4370,19,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1
WH_105565,train,Not High Risk,21132,19,3,19,3,2010,20,150,4,5187,47,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,1,0,0
WH_105566,train,Not High Risk,42127,32,0,10,0,2009,32,193,2,5021,31,1,0,0,1,0,1,4,3,0,0,0,1,0,0,0,0,0,1
WH_105567,test,Not High Risk,12139,10,3,29,0,2012,28,184,4,5263,16,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_105568,train,Not High Risk,29071,22,4,14,1,2012,22,89,3,2922,31,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,1
WH_105569,train,Not High Risk,3080,0,1,9,1,2009,26,166,2,3336,67,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
WH_105570,train,High Risk,53057,39,7,14,0,1999,21,84,2,5565,31,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1
WH_105571,train,Not High Risk,29055,25,6,12,0,2009,34,147,4,4726,34,1,0,0,1,0,1,2,2,0,1,0,0,1,0,1,0,0,0
WH_105572,test,High Risk,12070,10,0,6,0,2009,34,139,2,4957,47,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_105573,train,High Risk,17108,12,3,26,1,2013,23,177,4,4590,64,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0,0,1,0
WH_105574,test,Not High Risk,24116,17,2,26,0,2009,27,106,2,3469,50,1,0,1,1,0,1,4,2,0,1,0,1,0,0,0,0,1,0
WH_105575,train,Not High Risk,19125,15,3,11,5,2009,31,247,2,5912,57,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_105576,test,High Risk,27089,24,4,27,3,2005,33,165,3,6420,30,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0
WH_105577,test,High Risk,29123,23,3,32,0,2000,31,210,2,4665,37,0,0,0,0,0,0,4,2,0,0,0,1,0,0,1,0,0,0
WH_105578,train,High Risk,42102,34,3,19,0,2001,29,189,2,5602,43,1,0,1,0,0,0,3,2,0,0,0,1,0,0,0,1,0,0
WH_105579,test,High Risk,48078,38,1,9,0,2009,36,168,2,3294,43,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0
WH_105580,train,Not High Risk,3147,0,0,26,0,2009,28,71,3,6781,44,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0
WH_105581,train,High Risk,26112,22,0,32,0,2009,32,213,2,4483,20,1,0,0,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0
WH_105582,train,Not High Risk,7059,6,3,25,0,2021,27,257,3,3310,67,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1
WH_105583,train,Not High Risk,25100,19,4,6,0,2011,36,92,8,3366,59,1,1,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0
WH_105584,test,High Risk,22124,16,7,27,0,2017,25,140,4,4489,45,1,0,1,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0
WH_105585,test,Not High Risk,30148,24,6,26,1,2004,25,120,2,4738,36,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_105586,train,Not High Risk,32135,23,5,19,0,2008,29,84,3,3654,64,1,1,0,0,0,0,5,2,0,1,0,0,1,0,0,1,0,0
WH_105587,train,Not High Risk,15082,11,2,1,0,2009,25,228,3,4434,41,0,0,0,0,0,1,4,2,1,1,0,0,0,0,1,0,0,0
WH_105588,test,High Risk,13067,11,8,12,3,2009,24,230,4,5576,60,0,0,0,0,0,1,3,2,0,1,0,0,1,0,1,0,0,0
WH_105589,train,Not High Risk,32140,24,5,9,1,2003,26,103,2,6576,68,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
WH_105590,train,Not High Risk,30123,24,4,32,0,2002,30,89,2,4967,21,1,0,1,0,0,0,4,2,0,1,0,1,0,0,1,0,0,0
WH_105591,train,Not High Risk,11075,9,6,6,1,2009,34,151,2,4802,58,1,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_105592,train,Not High Risk,26140,22,4,3,0,1998,32,265,3,8427,50,0,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0
WH_105593,test,High Risk,37067,29,6,26,2,2005,30,154,3,5593,62,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0
WH_105594,test,Not High Risk,29104,22,8,26,1,2007,27,137,5,5260,45,0,1,0,0,0,0,4,2,0,1,1,0,0,0,0,0,1,0
WH_105595,train,Not High Risk,31129,24,3,14,4,2000,19,142,4,4733,39,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1
WH_105596,train,Not High Risk,39063,28,4,8,0,1999,32,240,3,5791,17,0,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0
WH_105597,train,High Risk,10065,8,5,31,1,2014,29,258,4,5901,30,1,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0
WH_105598,train,Not High Risk,32097,24,1,30,0,2009,35,110,4,4981,63,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
WH_105599,train,Not High Risk,22121,19,5,30,2,2009,35,107,4,6103,25,1,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,0,0
WH_105600,train,Not High Risk,7138,5,3,3,3,2017,21,86,3,5009,15,1,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0
WH_105601,train,Not High Risk,7140,5,2,12,1,2009,40,119,4,8727,27,1,0,0,1,0,1,1,2,1,0,0,0,1,0,1,0,0,0
WH_105602,train,High Risk,17083,13,3,26,1,2009,22,91,2,3187,48,0,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0
WH_105603,train,High Risk,18099,15,1,21,0,2009,18,165,2,7345,54,0,0,0,0,0,1,4,1,0,1,0,1,0,1,0,0,0,0
WH_105604,test,High Risk,30143,24,4,28,0,2001,15,224,2,4943,68,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0
WH_105605,test,High Risk,11076,9,3,6,1,2017,18,69,2,6222,23,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_105606,train,High Risk,30083,26,0,6,0,2009,34,159,2,4288,46,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_105607,train,Not High Risk,6090,4,1,10,0,2009,30,154,4,3599,21,1,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1
WH_105608,train,Not High Risk,12060,9,5,28,0,2013,23,121,2,5601,52,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_105609,test,High Risk,20150,17,3,18,1,2016,39,233,4,4117,19,1,0,0,0,0,0,3,2,0,1,0,0,1,0,1,0,0,0
WH_105610,train,High Risk,36140,28,1,31,1,2009,22,55,2,5259,26,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
WH_105611,train,High Risk,37068,28,1,19,0,2009,35,157,4,4262,67,0,0,0,0,0,1,5,2,0,1,0,1,0,0,0,1,0,0
WH_105612,train,High Risk,17141,12,3,8,1,2016,34,158,3,5159,31,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
WH_105613,train,High Risk,19067,17,3,6,0,2009,32,195,6,4362,28,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0
WH_105614,train,Not High Risk,34143,24,3,10,0,2004,33,133,3,4169,27,1,1,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,1
WH_105615,train,Not High Risk,25119,22,6,9,0,2003,21,94,2,4751,42,1,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0
WH_105616,test,High Risk,26103,20,7,11,0,2010,37,100,2,6334,38,0,1,0,0,0,0,5,2,0,1,0,0,1,0,0,0,1,0
WH_105617,train,Not High Risk,16096,12,1,24,0,2009,23,261,5,4088,59,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1
WH_105618,train,High Risk,18062,15,5,19,1,1998,25,73,4,4199,51,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,1,0,0
WH_105619,train,High Risk,32147,23,3,25,0,2002,25,144,3,5229,39,0,1,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,1
WH_105620,train,High Risk,33149,24,6,29,0,2006,19,132,2,5168,15,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0
WH_105621,train,High Risk,44131,33,1,11,0,2009,26,251,2,6070,53,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0
WH_105622,train,Not High Risk,27113,22,6,19,1,2009,24,71,2,5736,35,1,1,1,0,0,1,2,2,0,0,0,1,0,0,0,1,0,0
WH_105623,train,High Risk,14147,10,5,26,0,2016,18,176,2,3376,40,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,1,0
WH_105624,train,Not High Risk,51139,36,5,29,0,2004,21,101,3,5236,54,1,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
WH_105625,train,Not High Risk,32118,24,7,14,0,2006,29,256,3,6991,60,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
WH_105626,train,High Risk,22121,18,5,26,1,2011,23,127,4,5027,68,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0
WH_105627,train,Not High Risk,31130,25,8,26,1,2009,27,184,4,4208,50,1,0,1,1,0,1,1,2,1,0,0,0,1,0,0,0,1,0
WH_105628,train,High Risk,31133,24,8,14,0,2007,28,257,3,4215,22,1,1,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,1
WH_105629,train,High Risk,33146,26,7,2,1,2009,20,74,2,5998,40,0,0,0,0,0,1,4,1,1,1,0,1,0,0,0,0,0,0
WH_105630,train,Not High Risk,49088,35,8,15,0,1998,32,169,3,4360,41,1,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0
WH_105631,train,Not High Risk,28140,24,0,25,0,2009,39,167,2,3568,31,1,0,0,0,0,1,2,3,1,0,0,1,0,0,0,0,0,1
WH_105632,train,High Risk,19092,15,0,15,3,2009,25,165,4,4542,31,1,0,0,0,0,1,4,1,0,1,0,0,1,0,0,0,0,0
WH_105633,train,High Risk,18084,15,4,15,1,2009,30,243,2,7605,27,1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0
WH_105634,train,Not High Risk,21121,17,5,13,0,2007,24,145,2,5837,23,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
WH_105635,train,Not High Risk,8099,6,7,3,0,2020,22,236,3,5056,44,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
WH_105636,train,Not High Risk,31136,24,5,23,0,2009,30,64,4,4385,25,1,1,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0
WH_105637,train,High Risk,40121,32,8,6,0,2005,35,268,2,4873,58,1,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0
WH_105638,train,High Risk,11133,8,5,26,0,2018,29,262,4,4793,28,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0
WH_105639,train,Not High Risk,24150,18,1,27,0,2009,16,221,2,6378,31,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0
WH_105640,train,Not High Risk,4058,4,8,23,1,2009,23,160,4,6470,62,0,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,0
WH_105641,train,Not High Risk,10079,8,8,27,0,2018,23,235,4,5420,42,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0
WH_105642,train,Not High Risk,11149,8,3,11,2,2009,32,81,3,4707,24,0,1,0,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0
WH_105643,train,High Risk,30143,26,2,14,0,2009,18,120,2,4887,63,0,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,1
WH_105644,train,Not High Risk,21151,16,3,28,0,2011,25,87,3,5527,57,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
WH_105645,train,Not High Risk,24145,19,0,23,0,2009,22,77,3,4503,37,0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_105646,train,Not High Risk,21146,15,5,6,0,2010,33,154,2,7145,41,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_105647,train,High Risk,35135,29,2,19,0,2009,33,271,4,4665,42,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0
WH_105648,train,High Risk,7062,5,8,26,0,2009,28,59,3,4712,51,1,1,0,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_105649,train,Not High Risk,10135,8,4,31,0,2016,35,183,3,6341,51,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
WH_105650,test,High Risk,21070,18,8,32,0,2008,24,158,4,9175,59,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0
WH_105651,test,Not High Risk,13097,10,0,28,0,2009,37,116,2,4411,42,1,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_105652,train,High Risk,11149,9,3,26,0,2019,37,249,2,4053,69,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0
WH_105653,train,Not High Risk,3070,0,0,14,3,2009,34,253,4,5386,18,1,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,1
WH_105654,train,Not High Risk,40082,31,0,15,1,2009,31,62,3,3840,42,1,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0
WH_105655,train,Not High Risk,24072,19,3,32,0,2015,53,159,2,5454,41,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_105656,train,High Risk,31096,25,8,6,2,2007,30,58,2,5344,44,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_105657,train,High Risk,41141,31,1,24,0,2009,32,154,2,6284,60,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1
WH_105658,test,High Risk,43139,33,1,12,0,2009,18,232,6,4057,33,0,1,0,0,0,1,2,2,1,1,0,0,0,0,1,0,0,0
WH_105659,train,Not High Risk,19093,15,7,10,3,2009,24,220,2,4445,70,0,0,0,0,0,1,4,3,0,1,0,1,0,0,0,0,0,1
WH_105660,train,Not High Risk,39080,30,3,1,0,1998,28,238,4,6447,39,1,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0
WH_105661,train,Not High Risk,10083,8,4,1,0,2020,29,181,2,9764,44,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_105662,train,Not High Risk,22128,19,1,26,1,2009,24,263,3,4604,24,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0
WH_105663,train,High Risk,17063,14,6,31,1,2009,31,176,2,4372,70,1,0,0,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0
WH_105664,train,High Risk,41078,30,8,21,0,2000,32,60,4,3475,19,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0
WH_105665,train,High Risk,13144,10,5,10,0,2014,26,105,2,5829,61,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1
WH_105666,train,Not High Risk,21070,15,0,27,0,2009,34,195,3,4509,35,1,0,0,1,0,1,5,2,0,0,0,0,0,0,0,1,0,0
WH_105667,train,High Risk,17096,13,0,14,2,2009,36,253,2,3809,40,1,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,1
WH_105668,train,High Risk,14094,11,7,27,3,2009,15,73,3,3278,55,0,1,0,0,0,1,4,2,0,1,0,0,0,0,0,1,0,0
WH_105669,train,Not High Risk,18100,15,8,25,0,2000,41,153,2,5466,22,1,1,0,1,0,0,3,3,0,1,0,1,0,0,0,0,0,1
WH_105670,train,Not High Risk,37055,31,7,11,2,2003,29,141,3,2295,18,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_105671,train,High Risk,36145,27,8,14,0,1999,26,250,3,4648,44,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1
WH_105672,test,High Risk,18082,13,1,28,1,2009,42,248,2,5891,40,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_105673,train,Not High Risk,23057,20,8,19,4,2009,20,192,4,3978,26,0,0,0,0,0,1,3,2,1,1,0,1,0,0,0,1,0,0
WH_105674,train,High Risk,31103,25,1,23,0,2009,21,224,4,4374,20,0,0,0,0,0,1,5,3,0,0,0,0,1,0,0,0,0,0
WH_105675,train,High Risk,31057,25,7,10,0,1998,19,56,3,4440,68,0,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_105676,test,High Risk,27099,20,5,26,0,2012,40,227,6,4792,49,1,1,0,0,0,0,4,2,0,1,0,0,1,0,0,0,1,0
WH_105677,train,High Risk,7085,6,1,12,0,2009,28,237,3,4035,50,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_105678,train,High Risk,21074,16,5,12,0,2011,30,180,2,5395,28,1,0,0,0,0,0,1,2,1,1,0,1,0,0,1,0,0,0
WH_105679,train,Not High Risk,6143,5,6,23,3,2009,17,105,1,5038,67,0,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,0
WH_105680,train,Not High Risk,4074,0,1,14,0,2009,27,135,2,6116,18,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1
WH_105681,test,High Risk,23079,20,4,26,2,2012,17,269,4,4278,24,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0
WH_105682,test,Not High Risk,36129,30,1,6,0,2009,31,208,2,4070,44,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_105683,train,Not High Risk,45055,36,8,31,0,1999,21,102,3,7464,53,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0
WH_105684,train,Not High Risk,19070,16,8,12,2,2009,20,268,4,4811,66,0,1,0,0,0,1,3,2,0,1,0,0,0,0,1,0,0,0
WH_105685,test,Not High Risk,32114,26,4,32,0,1997,22,216,2,6018,35,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_105686,test,High Risk,8085,6,1,26,2,2009,22,210,2,3260,59,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_105687,train,Not High Risk,7073,5,8,19,2,2009,28,246,2,5661,20,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
WH_105688,train,High Risk,23101,17,7,29,0,2009,24,261,2,5081,40,0,1,1,0,0,0,5,3,0,1,0,1,0,0,0,0,0,0
WH_105689,train,Not High Risk,5055,4,1,28,0,2009,29,243,4,4333,42,1,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_105690,train,High Risk,7096,5,8,23,1,2009,26,153,2,5957,45,1,1,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_105691,test,Not High Risk,7083,5,1,27,0,2009,45,87,4,4554,69,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0
WH_105692,test,Not High Risk,26140,22,1,11,0,2009,32,243,2,5848,55,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0
WH_105693,train,High Risk,7103,6,8,10,0,2009,30,221,3,5028,46,0,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_105694,train,Not High Risk,25121,19,5,2,0,2006,33,218,2,4454,42,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
WH_105695,test,High Risk,31151,24,7,14,0,2006,35,193,2,3739,15,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_105696,train,High Risk,28128,23,4,32,0,1997,18,170,7,7431,32,0,0,0,0,0,0,2,2,1,1,0,1,0,0,1,0,0,0
WH_105697,train,High Risk,42061,32,8,29,0,1999,20,59,4,4943,44,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_105698,train,High Risk,29134,25,0,21,0,2009,25,226,2,3963,27,1,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0
WH_105699,train,Not High Risk,9064,6,7,28,1,2009,21,64,4,4142,54,1,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0
WH_105700,train,Not High Risk,26134,20,1,5,3,2009,29,66,3,8757,64,1,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1
WH_105701,train,High Risk,26126,20,3,28,3,2013,33,190,3,5134,63,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
WH_105702,train,High Risk,28070,20,7,25,0,2012,18,247,4,3837,52,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1
WH_105703,train,Not High Risk,32100,23,7,1,0,2008,23,75,4,4058,67,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
WH_105704,train,Not High Risk,7096,6,5,9,0,2009,29,108,3,4622,44,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
WH_105705,train,Not High Risk,23127,19,5,1,1,2007,44,123,3,4837,50,1,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0
WH_105706,train,High Risk,23075,16,4,11,0,2014,25,137,2,4290,42,0,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_105707,test,High Risk,31073,24,7,26,0,2007,28,130,2,5566,45,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0
WH_105708,train,Not High Risk,3128,0,1,22,0,2009,33,183,3,5043,15,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
WH_105709,train,Not High Risk,34110,24,6,22,0,2008,29,109,2,6447,70,1,1,0,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0
WH_105710,train,Not High Risk,23149,18,3,28,0,2013,24,180,2,7281,35,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_105711,train,High Risk,41150,34,5,19,1,1998,30,236,4,4673,49,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0
WH_105712,train,High Risk,32142,23,6,6,0,1999,20,63,2,4019,41,1,1,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,0
WH_105713,test,Not High Risk,12134,10,1,12,0,2009,24,223,2,8112,35,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,0
WH_105714,train,Not High Risk,6114,5,8,14,0,2021,23,131,4,3741,15,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1
WH_105715,train,Not High Risk,5151,4,4,25,2,2021,35,232,4,3996,41,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1
WH_105716,train,High Risk,18121,15,7,11,4,2009,27,222,3,4439,15,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_105717,train,Not High Risk,25062,20,3,19,0,2011,17,81,4,4014,37,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0
WH_105718,train,High Risk,37134,29,3,17,0,2002,33,61,2,5251,30,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,1
WH_105719,train,High Risk,26080,20,5,21,2,2009,35,63,3,3628,70,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
WH_105720,train,Not High Risk,38080,28,7,14,0,2000,41,66,4,4673,67,1,0,0,0,0,0,4,3,0,1,1,0,0,0,0,0,0,1
WH_105721,train,Not High Risk,31109,24,5,21,0,1997,30,130,4,6116,56,1,0,0,0,0,0,4,1,0,1,0,1,0,1,0,0,0,0
WH_105722,train,Not High Risk,23137,17,1,21,0,2009,23,172,2,4863,63,1,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0
WH_105723,train,High Risk,52107,38,8,2,0,1999,31,201,2,5034,51,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0
WH_105724,train,Not High Risk,24145,19,4,23,5,2009,27,139,3,4319,56,1,0,0,0,0,1,4,3,1,0,0,0,1,0,0,0,0,0
WH_105725,test,Not High Risk,28079,23,3,14,0,2013,24,164,3,5133,19,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
WH_105726,train,High Risk,30104,24,5,10,2,2001,41,268,2,4721,33,0,0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,0,1
WH_105727,test,Not High Risk,21077,15,6,31,0,2013,28,190,2,6251,35,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
WH_105728,train,Not High Risk,5062,4,4,3,0,2020,25,125,6,5074,46,1,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0
