Ware_house_ID,product_wg_ton,num_refill_req_l3m,transport_issue_l1y,wh_breakdown_l3m
WH_105029,45136,3,0,6
WH_105031,14129,7,0,6
WH_105032,8092,7,1,2
WH_105033,14064,8,1,6
WH_105034,7089,4,0,5
WH_105035,23143,6,0,2
WH_105036,19102,4,4,5
WH_105037,17077,5,0,2
WH_105038,42078,3,1,3
WH_105039,33090,5,3,6
WH_105040,11121,5,0,5
WH_105041,5111,5,0,1
WH_105042,4147,7,0,3
WH_105043,37112,3,0,2
WH_105044,24075,4,0,2
WH_105045,25144,0,0,3
WH_105046,26099,1,2,6
WH_105047,6087,5,1,2
WH_105048,19149,3,1,2
WH_105049,23137,8,0,3
WH_105050,46077,1,1,2
WH_105051,18062,8,0,2
WH_105052,13137,2,2,6
WH_105053,48089,1,0,2
WH_105054,6069,4,0,2
WH_105055,14130,6,1,2
WH_105056,17073,1,0,1
WH_105057,5121,3,0,2
WH_105058,28140,0,1,3
WH_105059,25080,6,0,3
WH_105060,44126,2,1,4
WH_105061,29129,8,3,4
WH_105062,50147,1,0,6
WH_105063,33058,2,0,4
WH_105064,6092,5,0,2
WH_105065,20138,3,2,6
WH_105066,32144,8,1,2
WH_105067,35082,6,0,2
WH_105068,20115,1,0,2
WH_105069,14092,5,0,6
WH_105070,19131,1,2,2
WH_105071,37143,8,0,5
WH_105072,28058,3,0,1
WH_105073,18120,6,1,3
WH_105074,52151,2,0,6
WH_105075,6056,0,3,3
WH_105076,14075,7,1,2
WH_105077,28130,7,2,4
WH_105078,19118,5,3,3
WH_105079,6149,5,0,3
WH_105080,51093,8,1,5
WH_105081,41134,5,0,2
WH_105082,27068,1,0,5
WH_105083,22122,1,0,4
WH_105084,46100,4,0,2
WH_105085,13059,4,0,1
WH_105086,31119,3,0,4
WH_105087,23083,6,0,6
WH_105088,26072,4,2,6
WH_105089,14121,6,0,2
WH_105090,40106,7,0,2
WH_105091,23131,7,2,4
WH_105092,32135,3,0,5
WH_105093,12086,0,3,3
WH_105094,11104,8,0,2
WH_105095,26061,2,0,5
WH_105096,30116,0,0,2
WH_105097,7071,0,3,2
WH_105098,21087,8,1,5
WH_105099,24081,8,1,6
WH_105100,34071,6,0,5
WH_105101,21118,5,2,6
WH_105102,20147,7,0,3
WH_105103,35069,8,0,2
WH_105104,9091,7,2,2
WH_105105,13141,8,1,2
WH_105106,19115,7,0,2
WH_105107,32100,0,0,5
WH_105108,8066,0,0,1
WH_105109,30119,3,0,3
WH_105110,7146,1,0,6
WH_105111,47067,0,0,6
WH_105112,12097,4,4,5
WH_105113,26082,1,1,2
WH_105114,40113,7,0,2
WH_105115,12138,8,1,5
WH_105116,16126,5,0,6
WH_105117,7102,6,1,2
WH_105118,21133,3,5,2
WH_105119,30069,6,0,3
WH_105120,22065,1,1,2
WH_105121,15063,0,0,6
WH_105122,13111,2,0,2
WH_105123,21148,8,0,6
WH_105124,49057,8,0,2
WH_105125,18098,7,0,4
WH_105126,12057,6,2,2
WH_105128,6123,4,2,1
WH_105129,8118,8,3,4
WH_105130,14088,1,1,6
WH_105131,19150,7,3,3
WH_105132,32061,3,0,6
WH_105133,12117,6,0,2
WH_105134,29122,2,0,5
WH_105135,11128,8,1,3
WH_105136,23136,3,1,4
WH_105137,31118,8,0,2
WH_105138,21073,7,2,4
WH_105139,8131,8,2,1
WH_105140,21061,5,5,4
WH_105141,23078,6,0,6
WH_105142,8083,4,0,1
WH_105143,44088,8,0,6
WH_105144,32064,5,0,5
WH_105145,34090,0,2,3
WH_105146,12102,4,2,4
WH_105147,24107,7,3,2
WH_105148,33089,0,0,4
WH_105149,24143,0,0,6
WH_105150,18130,7,0,6
WH_105151,11119,7,0,6
WH_105152,13149,6,0,2
WH_105153,6071,6,0,1
WH_105154,19125,8,0,6
WH_105155,5059,5,2,3
WH_105156,25080,7,1,5
WH_105157,26109,1,2,2
WH_105158,12135,4,0,4
WH_105159,7146,7,3,2
WH_105160,16105,0,0,5
WH_105161,16058,0,2,3
WH_105162,31149,8,1,4
WH_105163,31073,0,0,4
WH_105164,30068,6,0,2
WH_105165,16099,5,0,3
WH_105166,48096,4,0,6
WH_105167,17143,0,0,6
WH_105168,43116,5,0,2
WH_105169,23081,8,0,6
WH_105170,31133,5,1,2
WH_105171,18104,0,5,5
WH_105172,40121,5,1,4
WH_105173,6134,8,0,2
WH_105174,15124,6,1,6
WH_105175,23066,5,0,6
WH_105177,29149,6,0,5
WH_105178,6068,5,2,2
WH_105179,16085,4,0,1
WH_105180,18092,0,0,4
WH_105181,28089,3,0,2
WH_105182,13125,6,0,5
WH_105183,32094,6,0,4
WH_105184,22117,4,1,4
WH_105185,5138,6,0,1
WH_105186,7057,8,0,1
WH_105187,25133,5,4,4
WH_105188,15108,8,0,3
WH_105189,9056,1,0,2
WH_105190,23129,1,0,4
WH_105191,29149,2,0,4
WH_105192,8143,8,1,1
WH_105193,29059,5,0,2
WH_105194,24143,4,0,5
WH_105195,49076,8,1,4
WH_105196,27061,4,1,2
WH_105197,4068,8,3,1
WH_105198,15113,8,1,6
WH_105199,10111,7,3,3
WH_105200,14124,8,1,5
WH_105201,16144,6,3,4
WH_105202,29147,4,0,4
WH_105203,12067,0,1,1
WH_105204,29069,5,0,2
WH_105205,19087,3,0,2
WH_105206,25079,2,3,4
WH_105207,39150,3,0,4
WH_105208,34147,8,0,5
WH_105209,5106,7,0,1
WH_105210,26110,1,0,6
WH_105211,39055,2,0,2
WH_105212,41115,7,0,3
WH_105213,32104,1,3,2
WH_105214,16102,5,0,1
WH_105216,29112,0,0,3
WH_105217,22088,7,4,1
WH_105218,12069,0,0,5
WH_105219,24096,4,0,6
WH_105220,12085,0,0,1
WH_105221,25091,3,0,5
WH_105222,28080,0,0,6
WH_105223,5064,3,1,2
WH_105224,21108,1,1,5
WH_105225,19121,7,0,4
WH_105226,26148,0,2,3
WH_105227,38147,3,0,5
WH_105228,42106,3,0,4
WH_105229,45092,4,1,6
WH_105230,18074,0,0,6
WH_105231,31129,2,0,3
WH_105232,20102,6,2,2
WH_105233,8116,5,3,1
WH_105234,13140,3,0,3
WH_105235,32067,4,0,3
WH_105236,15073,1,0,6
WH_105237,8132,6,3,4
WH_105238,25142,3,0,2
WH_105239,22089,2,1,6
WH_105240,11108,6,3,5
WH_105241,23120,1,5,6
WH_105242,15107,6,0,2
WH_105243,29068,3,0,2
WH_105244,52093,1,0,3
WH_105245,11067,7,2,2
WH_105246,19062,3,1,4
WH_105247,7133,7,1,2
WH_105248,28134,0,2,2
WH_105249,9059,7,0,1
WH_105250,31121,3,3,2
WH_105251,17102,4,3,5
WH_105252,8057,7,2,6
WH_105253,46136,1,0,3
WH_105254,40127,2,0,2
WH_105255,32144,8,0,6
WH_105256,49104,4,0,5
WH_105257,16090,0,0,6
WH_105258,10078,4,0,2
WH_105259,24089,4,0,1
WH_105260,40083,3,0,6
WH_105261,24128,3,3,5
WH_105262,53085,3,0,4
WH_105263,23061,5,0,5
WH_105264,28065,0,2,3
WH_105265,23056,4,0,6
WH_105266,5119,8,2,6
WH_105267,36134,1,1,3
WH_105268,22063,0,0,6
WH_105269,23133,0,2,2
WH_105270,36073,0,1,4
WH_105271,32120,3,0,2
WH_105272,18065,5,0,5
WH_105273,40147,4,0,4
WH_105274,6148,1,0,2
WH_105275,20100,3,0,4
WH_105276,34077,1,2,4
WH_105277,22142,8,0,6
WH_105278,28113,0,1,5
WH_105279,23082,4,1,6
WH_105280,18071,5,0,6
WH_105281,26060,0,0,6
WH_105282,30077,0,0,5
WH_105283,23105,4,1,6
WH_105284,14079,8,0,6
WH_105285,23106,7,0,2
WH_105286,5057,7,0,2
WH_105287,28069,4,0,3
WH_105288,49140,3,0,4
WH_105289,31057,7,0,4
WH_105290,38108,7,0,6
WH_105291,37135,1,0,2
WH_105292,35108,6,0,2
WH_105293,27086,4,0,3
WH_105294,18082,8,2,5
WH_105295,17129,1,0,4
WH_105296,5065,6,2,4
WH_105297,29110,4,1,6
WH_105298,26070,1,0,5
WH_105299,23108,0,0,5
WH_105300,15076,5,0,3
WH_105301,21063,1,0,6
WH_105302,27102,8,0,4
WH_105303,35086,3,0,6
WH_105304,31117,1,0,3
WH_105305,20129,3,0,4
WH_105306,25150,4,1,4
WH_105307,14136,8,0,5
WH_105308,48138,3,0,5
WH_105309,32060,8,0,5
WH_105310,40113,6,0,4
WH_105311,21088,8,0,6
WH_105312,6122,8,1,3
WH_105313,24089,5,0,3
WH_105314,20116,8,0,2
WH_105315,24079,1,1,6
WH_105316,30081,3,0,4
WH_105318,16149,7,0,6
WH_105320,49085,1,0,2
WH_105321,20112,1,3,6
WH_105322,32107,0,4,5
WH_105323,11089,1,0,2
WH_105324,6061,4,0,2
WH_105325,39124,3,0,6
WH_105326,41059,5,2,5
WH_105327,36059,6,1,5
WH_105328,36088,3,0,6
WH_105329,7081,4,3,1
WH_105330,18091,7,2,3
WH_105331,25098,1,4,4
WH_105333,22115,0,0,3
WH_105334,20129,8,3,3
WH_105335,18066,8,0,5
WH_105336,30065,8,3,4
WH_105337,23073,3,2,3
WH_105338,11138,5,0,4
WH_105339,20082,0,0,2
WH_105340,10106,1,4,2
WH_105341,24142,7,0,6
WH_105342,23116,4,1,5
WH_105343,39078,1,0,6
WH_105344,35076,1,1,2
WH_105345,21129,8,0,4
WH_105346,31115,1,0,3
WH_105348,31077,7,0,3
WH_105349,7116,4,0,2
WH_105350,27056,4,2,5
WH_105351,7058,8,0,2
WH_105352,27128,7,0,1
WH_105354,46082,1,0,3
WH_105355,32145,2,0,5
WH_105356,30074,5,0,4
WH_105357,5132,8,0,1
WH_105358,12151,7,1,6
WH_105359,21146,5,0,2
WH_105360,34076,7,1,1
WH_105361,18129,3,0,5
WH_105362,28088,4,1,2
WH_105363,38151,6,0,2
WH_105364,14145,0,0,5
WH_105365,13072,1,0,4
WH_105366,27094,0,0,2
WH_105367,14134,4,5,5
WH_105368,6113,7,1,4
WH_105369,9151,1,1,4
WH_105370,19141,4,0,5
WH_105371,33084,4,0,4
WH_105372,20102,7,0,3
WH_105373,7123,6,1,1
WH_105374,40064,8,2,4
WH_105375,25107,4,0,3
WH_105376,25062,1,0,4
WH_105377,20057,6,3,6
WH_105378,40068,5,0,4
WH_105379,12068,0,0,4
WH_105380,17110,0,2,2
WH_105381,26079,3,0,3
WH_105382,16110,4,0,6
WH_105383,8079,5,2,2
WH_105384,21143,7,0,5
WH_105385,26068,3,0,1
WH_105386,40076,0,1,5
WH_105387,27091,3,0,5
WH_105388,9131,5,0,1
WH_105389,25144,0,1,5
WH_105390,20147,0,1,3
WH_105391,25137,7,0,3
WH_105392,53061,8,0,4
WH_105393,17099,1,4,3
WH_105394,26103,5,0,3
WH_105395,31102,5,0,5
WH_105396,28136,3,2,5
WH_105397,8135,7,1,3
WH_105398,31098,0,0,3
WH_105399,8103,5,3,1
WH_105400,24060,0,0,2
WH_105401,42121,4,0,4
WH_105402,5068,0,0,2
WH_105403,4146,8,0,3
WH_105404,22136,3,0,6
WH_105405,9103,5,0,2
WH_105406,21116,7,1,2
WH_105407,30070,3,0,4
WH_105408,31113,7,2,4
WH_105409,12132,1,1,5
WH_105410,7151,3,0,4
WH_105411,27090,8,0,2
WH_105412,12134,4,0,4
WH_105413,26091,5,0,2
WH_105414,6056,5,0,6
WH_105415,26113,4,1,4
WH_105416,21068,6,0,5
WH_105417,16076,7,0,4
WH_105418,54106,4,0,4
WH_105419,20114,4,3,5
WH_105420,12136,0,1,6
WH_105421,5071,1,0,1
WH_105422,41077,6,0,2
WH_105423,10090,8,1,2
WH_105424,29137,4,0,4
WH_105425,6081,3,0,2
WH_105426,16091,0,0,5
WH_105427,35080,2,0,6
WH_105428,25094,0,0,4
WH_105429,19137,0,0,6
WH_105430,14106,2,0,5
WH_105431,14126,7,0,6
WH_105432,29123,6,2,4
WH_105433,41131,4,1,4
WH_105434,29101,8,0,5
WH_105435,8097,1,1,5
WH_105436,30119,1,0,2
WH_105437,13066,7,0,1
WH_105438,25108,1,0,4
WH_105439,21070,6,2,4
WH_105440,6081,0,1,3
WH_105441,21076,1,0,2
WH_105442,14062,6,0,2
WH_105443,36121,3,0,2
WH_105444,24128,3,0,4
WH_105445,14104,7,0,3
WH_105446,37151,6,1,3
WH_105447,20060,3,0,6
WH_105448,31138,0,0,2
WH_105449,27063,3,0,6
WH_105450,6084,3,0,5
WH_105451,21088,2,0,6
WH_105452,26059,8,3,4
WH_105453,28123,4,0,3
WH_105455,13109,6,1,2
WH_105456,32149,8,0,3
WH_105457,11095,8,3,4
WH_105458,36108,1,0,4
WH_105459,27080,8,1,4
WH_105460,35089,8,3,3
WH_105461,14084,6,0,1
WH_105462,44109,5,0,6
WH_105463,13144,1,0,2
WH_105464,10102,3,1,6
WH_105465,7131,0,0,1
WH_105466,32097,2,0,5
WH_105467,6055,6,4,2
WH_105468,6063,4,1,2
WH_105469,14130,4,3,2
WH_105470,29119,3,0,3
WH_105472,23106,4,4,4
WH_105473,32066,1,0,2
WH_105474,28080,8,1,6
WH_105475,13062,6,2,6
WH_105476,22148,5,4,2
WH_105477,47089,0,0,4
WH_105478,13075,3,0,2
WH_105479,6077,7,0,1
WH_105480,15110,5,3,6
WH_105481,25088,5,0,3
WH_105482,8063,3,1,1
WH_105483,24115,3,3,2
WH_105484,24118,6,0,2
WH_105485,28119,0,3,3
WH_105486,32067,3,0,6
WH_105487,36082,8,0,3
WH_105488,26069,5,0,4
WH_105489,27094,0,1,3
WH_105490,10145,8,3,1
WH_105491,4101,4,0,1
WH_105492,6059,3,0,4
WH_105493,29121,0,0,4
WH_105494,9079,4,0,2
WH_105495,28113,3,0,2
WH_105496,19073,7,0,4
WH_105497,5056,6,3,1
WH_105498,16103,7,0,2
WH_105499,26078,2,0,3
WH_105500,43133,5,0,4
WH_105501,5068,0,2,2
WH_105502,6070,2,2,1
WH_105503,37070,5,0,5
WH_105504,29070,3,0,4
WH_105505,43087,7,1,4
WH_105506,30143,7,0,6
WH_105507,15077,6,2,4
WH_105508,6076,2,0,2
WH_105509,15074,1,1,1
WH_105510,15104,2,1,1
WH_105511,16066,2,1,6
WH_105512,38071,1,0,4
WH_105513,30135,6,2,2
WH_105514,29080,4,1,4
WH_105515,28148,7,0,5
WH_105516,8128,4,1,1
WH_105517,44093,3,0,4
WH_105518,5076,4,3,2
WH_105519,8109,3,0,3
WH_105520,14135,8,0,6
WH_105522,25068,8,2,6
WH_105523,7075,4,1,6
WH_105524,20089,2,0,5
WH_105525,11122,5,0,6
WH_105526,6078,7,2,2
WH_105527,16059,7,0,2
WH_105528,16142,3,0,6
WH_105529,16097,7,2,4
WH_105530,48139,4,0,3
WH_105531,20083,1,0,6
WH_105532,30060,8,0,4
WH_105533,9117,0,0,3
WH_105535,40110,2,0,4
WH_105536,28095,6,0,5
WH_105537,21101,8,0,4
WH_105538,29147,8,0,5
WH_105539,37133,7,0,4
WH_105540,22141,8,0,5
WH_105541,12144,5,0,2
WH_105542,12132,2,1,4
WH_105543,25095,0,0,4
WH_105544,29107,7,0,3
WH_105545,29149,2,0,6
WH_105546,8060,1,0,3
WH_105547,24080,2,1,6
WH_105548,24104,7,3,4
WH_105549,10145,0,2,3
WH_105550,21063,7,0,4
WH_105551,4135,5,3,2
WH_105552,23067,5,0,2
WH_105553,5074,2,0,3
WH_105554,18091,4,0,2
WH_105555,19057,6,1,4
WH_105556,32114,5,4,4
WH_105557,24084,0,0,2
WH_105558,13135,6,0,4
WH_105559,21075,7,0,3
WH_105560,46066,5,0,3
WH_105561,6099,1,0,3
WH_105562,24071,8,1,6
WH_105563,17134,5,3,4
WH_105564,30085,4,0,5
WH_105565,21132,3,3,2
WH_105566,42127,0,0,2
WH_105567,12139,3,0,3
WH_105568,29071,4,1,3
WH_105570,53057,7,0,4
WH_105571,29055,6,0,3
WH_105572,12070,0,0,5
WH_105573,17108,3,1,6
WH_105574,24116,2,0,1
WH_105575,19125,3,5,2
WH_105576,27089,4,3,4
WH_105577,29123,3,0,6
WH_105578,42102,3,0,4
WH_105579,48078,1,0,5
WH_105581,26112,0,0,6
WH_105582,7059,3,0,1
WH_105583,25100,4,0,2
WH_105584,22124,7,0,5
WH_105585,30148,6,1,2
WH_105586,32135,5,0,3
WH_105587,15082,2,0,2
WH_105588,13067,8,3,4
WH_105589,32140,5,1,3
WH_105590,30123,4,0,2
WH_105591,11075,6,1,2
WH_105592,26140,4,0,3
WH_105593,37067,6,2,4
WH_105594,29104,8,1,2
WH_105595,31129,3,4,3
WH_105596,39063,4,0,3
WH_105597,10065,5,1,4
WH_105598,32097,1,0,2
WH_105599,22121,5,2,2
WH_105600,7138,3,3,1
WH_105601,7140,2,1,3
WH_105602,17083,3,1,5
WH_105603,18099,1,0,5
WH_105604,30143,4,0,5
WH_105605,11076,3,1,5
WH_105606,30083,0,0,4
WH_105607,6090,1,0,3
WH_105608,12060,5,0,1
WH_105609,20150,3,1,4
WH_105610,36140,1,1,4
WH_105611,37068,1,0,5
WH_105612,17141,3,1,4
WH_105613,19067,3,0,6
WH_105614,34143,3,0,2
WH_105615,25119,6,0,2
WH_105616,26103,7,0,6
WH_105617,16096,1,0,2
WH_105618,18062,5,1,5
WH_105619,32147,3,0,4
WH_105620,33149,6,0,6
WH_105621,44131,1,0,5
WH_105622,27113,6,1,3
WH_105623,14147,5,0,5
WH_105624,51139,5,0,2
WH_105625,32118,7,0,2
WH_105626,22121,5,1,5
WH_105627,31130,8,1,3
WH_105628,31133,8,0,6
WH_105629,33146,7,1,6
WH_105630,49088,8,0,2
WH_105631,28140,0,0,2
WH_105632,19092,0,3,4
WH_105633,18084,4,1,5
WH_105634,21121,5,0,3
WH_105635,8099,7,0,2
WH_105636,31136,5,0,3
WH_105637,40121,8,0,4
WH_105638,11133,5,0,5
WH_105639,24150,1,0,2
WH_105640,4058,8,1,3
WH_105641,10079,8,0,3
WH_105642,11149,3,2,1
WH_105643,30143,2,0,6
WH_105644,21151,3,0,3
WH_105645,24145,0,0,2
WH_105646,21146,5,0,2
WH_105647,35135,2,0,6
WH_105648,7062,8,0,5
WH_105649,10135,4,0,2
WH_105650,21070,8,0,5
WH_105651,13097,0,0,2
WH_105652,11149,3,0,5
WH_105654,40082,0,1,3
WH_105655,24072,3,0,3
WH_105656,31096,8,2,6
WH_105657,41141,1,0,6
WH_105658,43139,1,0,6
WH_105659,19093,7,3,3
WH_105660,39080,3,0,3
WH_105661,10083,4,0,2
WH_105662,22128,1,1,3
WH_105663,17063,6,1,6
WH_105664,41078,8,0,4
WH_105665,13144,5,0,4
WH_105666,21070,0,0,1
WH_105667,17096,0,2,4
WH_105668,14094,7,3,6
WH_105669,18100,8,0,3
WH_105670,37055,7,2,3
WH_105671,36145,8,0,6
WH_105672,18082,1,1,6
WH_105673,23057,8,4,2
WH_105674,31103,1,0,4
WH_105675,31057,7,0,6
WH_105676,27099,5,0,5
WH_105677,7085,1,0,6
WH_105678,21074,5,0,6
WH_105679,6143,6,3,2
WH_105681,23079,4,2,6
WH_105682,36129,1,0,2
WH_105683,45055,8,0,2
WH_105684,19070,8,2,3
WH_105685,32114,4,0,3
WH_105686,8085,1,2,6
WH_105687,7073,8,2,3
WH_105688,23101,7,0,4
WH_105689,5055,1,0,3
WH_105690,7096,8,1,6
WH_105691,7083,1,0,1
WH_105692,26140,1,0,3
WH_105693,7103,8,0,6
WH_105694,25121,5,0,2
WH_105695,31151,7,0,6
WH_105696,28128,4,0,5
WH_105697,42061,8,0,5
WH_105698,29134,0,0,6
WH_105699,9064,7,1,1
WH_105700,26134,1,3,3
WH_105701,26126,3,3,4
WH_105702,28070,7,0,5
WH_105703,32100,7,0,3
WH_105704,7096,5,0,3
WH_105705,23127,5,1,3
WH_105706,23075,4,0,4
WH_105707,31073,7,0,5
WH_105709,34110,6,0,3
WH_105710,23149,3,0,2
WH_105711,41150,5,1,5
WH_105712,32142,6,0,6
WH_105713,12134,1,0,3
WH_105714,6114,8,0,1
WH_105715,5151,4,2,3
WH_105716,18121,7,4,4
WH_105717,25062,3,0,2
WH_105718,37134,3,0,4
WH_105719,26080,5,2,4
WH_105720,38080,7,0,2
WH_105721,31109,5,0,2
WH_105722,23137,1,0,3
WH_105723,52107,8,0,4
WH_105724,24145,4,5,3
WH_105725,28079,3,0,3
WH_105726,30104,5,2,5
WH_105727,21077,6,0,1
WH_105728,5062,4,0,3
WH_105729,39132,4,0,6
WH_105730,15108,3,0,4
WH_105731,13133,8,1,5
WH_105732,20070,0,4,2
WH_105733,5095,0,0,2
WH_105734,13119,2,0,3
WH_105735,31068,8,0,6
WH_105736,33107,1,0,3
WH_105737,32096,5,1,3
WH_105738,13056,6,0,3
WH_105739,23117,6,0,5
WH_105740,17131,8,4,5
WH_105741,22070,7,0,4
WH_105742,13059,2,1,3
WH_105743,22151,8,0,3
WH_105744,38128,8,1,6
WH_105745,21121,4,0,2
WH_105746,23113,8,0,6
WH_105747,20136,1,0,4
WH_105748,19109,3,0,2
WH_105749,17119,7,0,6
WH_105750,8126,0,5,2
WH_105751,8148,4,2,2
WH_105752,23129,5,0,2
WH_105753,17095,5,3,3
WH_105754,5099,5,3,3
WH_105755,30122,5,0,6
WH_105757,25128,3,0,5
WH_105758,29115,0,0,5
WH_105759,6056,1,0,3
WH_105760,22091,5,0,4
WH_105761,24120,5,3,5
WH_105762,35077,1,1,5
WH_105763,6067,3,1,3
WH_105764,40150,7,0,4
WH_105765,40106,8,0,4
WH_105766,34084,5,1,2
WH_105767,30144,0,0,4
WH_105769,26138,2,0,5
WH_105770,34094,4,0,6
WH_105771,30083,5,3,3
WH_105772,34133,3,0,3
WH_105773,39061,8,1,2
WH_105774,9129,7,2,3
WH_105775,22092,3,2,4
WH_105776,46151,3,0,4
WH_105777,20092,6,0,2
WH_105778,34062,2,0,3
WH_105779,41119,8,0,5
WH_105780,40116,6,0,5
WH_105781,30108,0,0,3
WH_105782,16057,0,0,2
WH_105783,6103,5,0,1
WH_105784,7131,2,1,1
WH_105785,17063,0,1,2
WH_105786,21135,8,0,4
WH_105787,8112,0,0,1
WH_105788,5119,2,0,2
WH_105789,28055,6,0,2
WH_105790,50100,0,0,5
WH_105791,29116,1,1,2
WH_105792,11089,7,0,1
WH_105793,52105,4,0,4
WH_105794,50140,1,0,2
WH_105796,28076,6,0,3
WH_105797,31057,4,0,5
WH_105798,48127,2,0,2
WH_105799,22110,7,0,6
WH_105800,18086,1,1,2
WH_105801,11127,6,0,6
WH_105802,43082,5,0,6
WH_105803,19110,4,0,1
WH_105804,51126,6,0,4
WH_105805,26101,1,0,3
WH_105806,13097,7,0,1
WH_105807,24089,1,0,6
WH_105808,6080,6,0,5
WH_105809,13111,8,5,5
WH_105810,42116,6,0,5
WH_105811,17072,1,0,2
WH_105812,30064,8,1,4
WH_105813,5113,1,0,2
WH_105814,23102,0,0,2
WH_105815,5103,4,2,3
WH_105816,7140,8,3,1
WH_105817,7075,7,0,3
WH_105818,8135,2,0,1
WH_105819,6079,3,0,1
WH_105820,23090,0,1,6
WH_105821,27067,4,3,2
WH_105822,21121,8,3,6
WH_105823,25099,6,0,4
WH_105825,23107,1,0,6
WH_105826,26134,6,0,4
WH_105827,5131,4,0,1
WH_105828,16064,1,0,1
WH_105830,51088,7,0,2
WH_105831,13129,3,2,2
WH_105832,18127,3,1,6
WH_105833,28056,4,1,3
WH_105834,25091,5,0,4
WH_105835,23135,7,4,5
WH_105836,25145,8,0,6
WH_105837,34079,0,2,3
WH_105838,28095,5,0,6
WH_105839,27135,5,0,1
WH_105840,34066,5,0,6
WH_105841,30060,6,0,2
WH_105842,33074,3,0,2
WH_105843,34113,7,1,4
WH_105844,12143,5,2,5
WH_105845,6057,8,0,1
WH_105846,14096,8,0,2
WH_105847,8131,3,0,6
WH_105848,31069,8,0,4
WH_105849,10138,3,0,2
WH_105850,30096,0,0,5
WH_105851,21142,6,0,4
WH_105852,26079,5,0,2
WH_105853,21095,4,0,6
WH_105854,12121,0,0,2
WH_105855,38088,4,1,4
WH_105856,12065,3,0,1
WH_105857,42090,4,0,2
WH_105858,14131,5,3,3
WH_105859,33121,2,0,2
WH_105860,32084,7,0,5
WH_105862,16106,1,3,1
WH_105863,30127,8,1,2
WH_105864,23118,0,3,4
WH_105865,25149,2,0,6
WH_105866,34120,7,1,2
WH_105867,15123,2,0,3
WH_105868,13089,4,0,3
WH_105869,22128,8,3,5
WH_105870,38065,3,0,3
WH_105871,25120,0,0,2
WH_105872,33097,7,0,5
WH_105873,26063,3,0,3
WH_105874,22072,5,1,1
WH_105875,4079,2,3,2
WH_105876,17138,2,2,6
WH_105877,7144,4,4,5
WH_105879,33067,4,0,4
WH_105880,12114,5,0,6
WH_105881,47113,6,0,2
WH_105882,17141,8,2,3
WH_105883,32068,7,0,2
WH_105884,33081,5,0,2
WH_105885,28107,4,0,4
WH_105886,13080,3,1,3
WH_105887,20093,8,0,5
WH_105888,44094,7,0,6
WH_105889,19061,6,1,5
WH_105890,22131,5,0,4
WH_105891,10117,7,0,3
WH_105892,29142,4,0,5
WH_105893,30066,3,5,2
WH_105894,26133,6,0,4
WH_105895,5125,4,0,3
WH_105896,6097,7,0,1
WH_105897,4142,0,2,2
WH_105898,34065,5,0,3
WH_105899,34100,6,1,2
WH_105900,30063,7,3,4
WH_105901,6140,3,3,2
WH_105902,28134,6,4,4
WH_105903,32117,0,0,3
WH_105904,7096,1,2,3
WH_105905,17061,4,4,2
WH_105906,13082,0,0,2
WH_105907,25071,7,0,4
WH_105908,31119,1,0,3
WH_105910,8056,2,0,3
WH_105911,31085,3,0,2
WH_105912,43145,8,0,6
WH_105913,7148,8,2,2
WH_105914,28141,6,0,3
WH_105915,20145,8,1,6
WH_105916,6129,6,0,2
WH_105917,5115,3,0,3
WH_105918,49141,7,0,6
WH_105919,7125,6,0,2
WH_105920,4111,4,0,3
WH_105921,6108,6,1,2
WH_105922,25102,3,5,6
WH_105923,6133,4,0,1
WH_105924,22146,8,0,6
WH_105925,23085,7,0,1
WH_105926,48141,3,0,3
WH_105927,15134,6,2,4
WH_105928,23121,8,0,2
WH_105929,13097,7,3,2
WH_105930,30059,0,4,4
WH_105931,22059,1,0,3
WH_105932,17064,3,0,6
WH_105933,25113,5,1,5
WH_105934,21107,6,1,4
WH_105935,29088,4,1,5
WH_105936,20148,1,3,2
WH_105937,41119,0,0,4
WH_105938,10139,2,0,1
WH_105939,13083,1,0,6
WH_105940,43082,0,0,3
WH_105941,32151,6,4,6
WH_105942,25150,5,0,2
WH_105943,32121,0,0,4
WH_105944,53123,3,0,5
WH_105945,28111,7,0,3
WH_105946,20111,0,0,3
WH_105947,38123,5,0,5
WH_105948,21126,0,2,4
WH_105949,14071,7,1,5
WH_105950,30127,3,2,6
WH_105951,11086,3,1,1
WH_105952,6072,7,0,2
WH_105953,26113,8,0,3
WH_105954,31144,7,0,2
WH_105955,36057,7,2,3
WH_105956,6079,0,4,1
WH_105957,28125,1,0,1
WH_105958,18109,8,3,5
WH_105959,48117,3,1,2
WH_105960,13117,0,1,5
WH_105961,37095,4,1,2
WH_105962,13114,3,0,6
WH_105963,17113,5,0,5
WH_105964,24074,8,0,5
WH_105965,43147,6,1,6
WH_105966,24091,1,2,3
WH_105967,7136,7,0,2
WH_105968,23117,8,1,3
WH_105969,21096,7,3,4
WH_105971,31142,2,0,5
WH_105972,6094,4,1,5
WH_105973,16147,8,0,5
WH_105974,28149,3,0,4
WH_105975,6109,7,0,6
WH_105976,6122,6,2,2
WH_105977,33141,8,0,3
WH_105978,22111,1,0,2
WH_105979,16115,6,3,5
WH_105980,19133,1,3,3
WH_105981,8122,4,0,2
WH_105982,16074,0,2,4
WH_105983,12057,7,0,2
WH_105984,11086,8,0,3
WH_105985,33118,1,0,3
