Ware_house_ID,split,Location_type,zone,WH_regional_zone,product_wg_ton,storage_issue_reported_l3m,wh_breakdown_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_106042,train,Rural,East,Zone 5,32094,25,3,4,14,3,2005,28,101,6,5805,36,1,1,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,1
WH_106043,train,Rural,South,Zone 5,20060,14,3,7,25,0,2011,24,243,1,4178,35,0,1,0,0,0,0,5,3,0,1,0,1,0,0,0,0,0,1
WH_106044,train,Rural,West,Zone 6,18077,13,3,8,15,0,2018,35,168,4,4855,24,1,1,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0
WH_106045,test,Rural,South,Zone 1,24085,17,5,3,30,0,2009,21,224,4,5589,37,0,1,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0
WH_106046,train,Rural,West,Zone 2,6122,5,2,5,18,2,2021,36,147,2,3515,27,1,1,0,0,0,0,2,2,0,1,0,0,1,0,1,0,0,0
WH_106047,train,Rural,South,Zone 6,30114,25,6,3,29,0,2004,38,247,5,5067,67,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0
WH_106048,train,Rural,West,Zone 6,20107,18,2,2,6,4,2009,27,189,3,4353,42,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0
WH_106049,test,Rural,West,Zone 5,7072,5,2,8,14,0,2020,28,239,2,5065,28,1,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1
WH_106050,train,Rural,North,Zone 1,42124,32,3,3,31,0,2004,19,115,3,4500,19,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
WH_106051,test,Rural,West,Zone 6,27073,24,4,1,9,0,2009,28,75,4,4206,30,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0
WH_106052,test,Rural,South,Zone 2,31128,27,6,5,32,1,2009,36,100,2,4062,63,0,0,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_106053,train,Rural,West,Zone 5,11067,9,3,6,10,1,2018,42,178,2,4171,41,1,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_106054,train,Rural,West,Zone 6,10082,8,6,8,23,0,2017,34,71,5,6023,30,0,0,1,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0
WH_106055,train,Rural,West,Zone 3,48116,35,5,1,19,0,2009,29,75,3,4595,48,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0
WH_106056,train,Rural,West,Zone 5,7088,6,5,7,10,0,2017,25,261,4,4479,59,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1
WH_106057,train,Urban,West,Zone 6,23131,18,4,3,9,3,2009,23,124,3,4671,22,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0
WH_106058,train,Rural,South,Zone 1,38121,27,5,5,21,0,2002,29,84,3,3891,47,0,1,0,0,0,0,5,1,0,1,0,1,0,1,0,0,0,0
WH_106059,train,Urban,South,Zone 3,29081,23,5,7,19,1,2009,20,230,2,5320,33,1,0,0,0,0,1,4,2,1,0,0,1,0,0,0,1,0,0
WH_106060,train,Rural,North,Zone 6,31136,24,5,7,23,1,2011,27,75,2,6299,23,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_106061,test,Rural,South,Zone 2,29131,21,4,2,12,0,2009,52,219,3,4946,31,1,0,0,0,0,1,4,2,0,0,0,1,0,0,1,0,0,0
WH_106062,test,Rural,South,Zone 5,6149,0,0,8,14,0,2023,40,179,3,3995,50,1,0,0,1,1,0,0,3,0,1,0,1,0,0,0,0,0,1
WH_106063,train,Rural,West,Zone 4,27138,24,5,0,26,4,2009,26,222,3,2323,67,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_106064,train,Rural,North,Zone 6,8076,6,2,2,8,2,2009,41,204,4,4744,56,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
WH_106065,train,Rural,West,Zone 3,10136,7,6,1,19,0,2009,45,179,3,5172,61,1,1,0,0,0,1,5,2,0,0,0,0,1,0,0,1,0,0
WH_106066,train,Rural,West,Zone 6,12079,9,2,6,15,0,2015,28,117,2,4939,50,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0
WH_106067,train,Rural,North,Zone 5,5115,4,2,1,24,3,2009,30,251,2,6364,45,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1
WH_106068,train,Rural,West,Zone 2,9109,7,3,0,1,0,2009,24,222,3,5172,62,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,0
WH_106069,test,Rural,West,Zone 4,19114,15,5,4,26,3,2009,41,267,3,3200,69,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_106070,test,Rural,West,Zone 5,24128,20,3,5,10,0,2008,22,57,3,5034,44,0,1,0,1,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_106071,train,Rural,South,Zone 2,23088,17,2,1,32,1,2009,27,114,2,5180,37,1,1,0,0,0,1,5,2,0,1,0,1,0,0,1,0,0,0
WH_106072,test,Rural,East,Zone 1,20090,16,3,0,16,0,2009,19,222,7,3501,41,0,0,0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,0
WH_106073,train,Rural,West,Zone 1,21068,18,3,5,3,0,2007,28,156,4,4465,48,1,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0
WH_106074,train,Rural,South,Zone 3,6097,4,3,7,19,3,2019,31,150,2,5325,36,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0
WH_106075,train,Rural,West,Zone 6,35140,25,3,8,15,0,1999,26,90,2,5204,57,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
WH_106076,train,Rural,North,Zone 6,48097,36,3,2,13,0,2009,17,107,2,7446,49,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
WH_106077,test,Rural,North,Zone 6,33151,27,3,5,28,0,2005,30,79,4,3504,64,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_106078,train,Rural,West,Zone 3,21119,16,3,6,19,0,2011,25,157,4,4217,30,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0
WH_106079,train,Rural,North,Zone 3,16105,12,4,2,19,1,2009,42,262,4,5246,30,0,0,0,0,0,1,5,2,0,1,0,0,0,0,0,1,0,0
WH_106080,train,Rural,West,Zone 4,15098,12,3,5,26,0,2015,31,214,3,6177,16,0,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_106081,train,Rural,North,Zone 6,33070,27,6,5,23,0,2006,44,216,2,5209,39,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_106082,train,Urban,North,Zone 5,39089,29,3,3,24,1,2004,28,270,4,6097,17,1,1,1,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1
WH_106083,train,Rural,South,Zone 4,10149,8,1,2,26,1,2009,17,193,2,7635,21,0,0,0,0,0,1,3,2,0,1,0,1,0,0,0,0,1,0
WH_106084,test,Rural,North,Zone 3,44087,34,2,6,19,0,2004,92,69,2,5828,24,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0
WH_106085,train,Rural,North,Zone 6,23124,19,4,0,23,0,2009,34,148,3,4238,24,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_106086,train,Rural,West,Zone 4,8128,7,2,1,26,0,2009,22,217,3,4204,65,1,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0
WH_106087,test,Rural,North,Zone 6,6075,5,3,2,15,0,2009,30,178,2,6097,42,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
WH_106088,train,Rural,North,Zone 2,34142,26,3,5,22,1,2003,32,266,4,1959,34,1,1,0,0,0,0,4,2,0,1,0,0,0,0,1,0,0,0
WH_106089,train,Rural,South,Zone 1,5114,5,1,7,21,2,2009,29,244,2,4670,55,1,0,0,0,0,1,3,1,0,1,0,1,0,1,0,0,0,0
WH_106090,train,Rural,West,Zone 1,19113,14,5,3,31,5,2009,16,228,3,4873,67,0,1,0,0,0,1,5,1,0,1,0,0,1,1,0,0,0,0
WH_106091,test,Rural,South,Zone 6,32137,23,5,5,9,0,2005,22,80,4,5965,54,0,1,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0
WH_106092,train,Urban,South,Zone 6,21110,18,2,5,2,3,2012,18,56,2,8250,70,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0
WH_106093,train,Rural,West,Zone 5,24136,19,3,3,25,0,2009,35,107,4,4520,27,1,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1
WH_106094,train,Rural,South,Zone 4,20062,16,6,8,11,3,2009,38,93,4,6214,25,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_106095,test,Rural,North,Zone 6,21075,17,1,1,28,0,2009,48,254,2,4876,42,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_106096,train,Rural,North,Zone 3,34093,29,4,5,27,0,2002,27,115,3,4668,29,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0
WH_106097,train,Rural,West,Zone 6,18070,13,5,8,6,1,2017,30,219,4,4272,44,1,0,0,1,0,0,4,3,0,1,0,0,1,0,0,0,0,0
WH_106098,train,Rural,South,Zone 4,15148,11,2,1,11,0,2009,29,145,1,8248,62,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_106099,train,Rural,North,Zone 3,15099,11,5,0,27,0,2009,21,217,3,5603,48,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0
WH_106100,train,Rural,North,Zone 6,13135,11,2,6,28,0,2018,38,110,2,6452,53,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_106101,train,Urban,North,Zone 6,33116,27,6,1,28,1,2009,35,268,3,4398,46,1,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0
WH_106102,train,Rural,South,Zone 4,10095,7,1,1,26,1,2009,30,236,2,3750,55,1,1,0,0,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_106103,train,Urban,North,Zone 5,16098,13,2,6,14,4,2013,23,115,3,5133,65,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1
WH_106104,train,Rural,North,Zone 3,9148,7,2,5,27,1,2020,23,78,3,6361,32,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0
WH_106105,train,Rural,North,Zone 6,8130,5,1,8,13,0,2021,21,173,4,4567,42,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
WH_106106,train,Urban,North,Zone 1,19146,16,6,0,31,2,2009,29,232,7,3618,26,1,0,0,1,0,1,3,1,1,0,0,0,0,1,0,0,0,0
WH_106107,train,Rural,North,Zone 6,21094,15,1,1,28,0,2009,31,226,2,4949,44,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_106108,train,Rural,North,Zone 5,18064,15,5,2,5,0,2009,16,221,5,3987,47,0,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,1
WH_106109,train,Rural,West,Zone 6,31091,24,4,1,9,0,2009,23,56,6,4663,43,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
WH_106110,train,Rural,North,Zone 4,29147,24,3,5,26,0,2002,27,62,3,7400,43,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_106111,train,Rural,North,Zone 1,28108,23,2,8,21,0,2011,28,194,3,5034,61,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
WH_106112,train,Rural,South,Zone 2,17147,13,6,7,32,2,2016,18,136,3,4969,48,0,1,0,0,0,0,5,2,0,1,0,1,0,0,1,0,0,0
WH_106113,train,Rural,West,Zone 4,9133,7,3,5,26,0,2021,25,155,3,5223,17,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0
WH_106114,train,Rural,West,Zone 3,34085,29,4,7,19,1,2003,44,55,3,5668,46,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0
WH_106115,train,Rural,West,Zone 6,18101,16,6,1,23,3,2009,20,267,2,4623,30,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0
WH_106116,train,Rural,North,Zone 6,5114,4,2,2,6,0,2009,20,215,4,3117,52,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_106117,train,Rural,East,Zone 4,30064,23,3,8,26,0,2009,28,61,7,3792,35,1,1,1,0,0,1,5,2,0,0,1,0,0,0,0,0,1,0
WH_106118,train,Rural,North,Zone 3,10072,7,1,8,19,0,2019,29,188,4,4117,55,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
WH_106119,test,Rural,North,Zone 6,12110,9,1,8,28,0,2019,49,70,2,4927,49,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_106120,test,Rural,South,Zone 2,3105,0,0,1,12,0,2009,21,122,3,5541,25,0,0,0,0,1,1,0,2,0,1,0,1,0,0,1,0,0,0
WH_106121,train,Rural,South,Zone 2,7129,6,3,7,32,5,2009,29,178,3,5404,32,0,0,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_106122,train,Urban,North,Zone 6,25104,19,2,6,9,0,2014,43,209,3,5456,38,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
WH_106123,train,Urban,North,Zone 5,39144,30,3,0,17,1,2009,33,74,2,4723,17,1,0,0,0,0,1,5,3,1,1,0,0,0,0,0,0,0,1
WH_106124,train,Rural,North,Zone 6,15126,10,2,7,9,0,2019,18,191,3,5299,52,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
WH_106125,train,Urban,West,Zone 4,15130,11,3,7,26,0,2016,27,78,3,8276,27,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0
WH_106126,train,Rural,North,Zone 4,21143,17,2,3,26,0,2011,25,68,3,4733,59,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
WH_106127,train,Rural,North,Zone 6,11066,9,5,0,9,0,2009,29,75,3,5216,27,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0
WH_106128,test,Rural,North,Zone 6,5057,4,3,0,28,2,2009,29,117,4,5095,26,1,0,0,1,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_106129,train,Rural,South,Zone 6,6056,0,0,0,29,0,2009,30,237,2,6470,36,1,0,0,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0
WH_106130,train,Rural,North,Zone 6,23137,16,2,2,8,0,2009,38,259,4,5612,30,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
WH_106131,train,Rural,North,Zone 6,7144,5,2,1,8,1,2009,19,245,4,5674,56,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
WH_106132,train,Rural,South,Zone 3,9143,7,3,7,19,0,2019,29,62,3,6012,18,1,1,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0
WH_106133,test,Rural,South,Zone 2,25124,20,5,8,32,0,2007,30,201,2,3558,22,1,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0
WH_106134,train,Rural,South,Zone 6,20063,16,2,2,2,0,2009,33,68,1,3455,33,1,0,0,1,0,1,4,1,0,1,0,1,0,0,0,0,0,0
WH_106135,train,Rural,South,Zone 4,7086,0,0,4,26,0,2021,29,139,2,5730,42,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0
WH_106136,test,Urban,North,Zone 1,32124,23,2,8,21,0,2009,34,115,3,5149,15,1,1,0,1,0,0,4,1,1,1,0,0,0,1,0,0,0,0
WH_106137,test,Rural,South,Zone 6,24133,21,2,8,2,2,2009,34,141,4,4677,19,1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0
WH_106138,test,Urban,North,Zone 6,21080,17,1,8,8,0,2014,30,143,2,3255,43,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0
WH_106139,train,Rural,West,Zone 5,27099,20,6,5,14,0,2009,20,106,4,4474,31,0,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_106140,train,Urban,North,Zone 6,12146,9,4,7,9,0,2015,16,227,4,7790,57,0,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0
WH_106141,train,Rural,South,Zone 1,5116,4,1,2,21,4,2009,30,141,2,5194,66,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0
WH_106142,train,Rural,West,Zone 5,30084,22,3,3,14,0,2011,27,237,3,5570,67,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1
WH_106143,train,Rural,North,Zone 6,27098,22,3,2,23,0,2009,31,56,4,4713,31,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_106144,train,Rural,North,Zone 2,7124,6,2,5,1,0,2016,22,162,2,5792,49,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0
WH_106145,test,Rural,North,Zone 3,15141,12,2,8,19,1,2009,21,127,5,5530,15,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
WH_106146,train,Rural,North,Zone 6,39097,30,2,2,6,0,2009,27,191,4,4268,50,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0
WH_106147,train,Rural,South,Zone 6,32086,25,2,8,9,0,1998,33,195,3,4982,48,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
WH_106148,train,Rural,South,Zone 1,30090,26,6,2,21,4,2009,29,200,2,4609,32,0,0,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,0
WH_106149,test,Urban,South,Zone 6,18129,13,3,4,23,1,2015,22,162,2,4490,23,0,1,0,0,0,0,5,3,1,1,0,1,0,0,0,0,0,0
WH_106150,train,Rural,West,Zone 5,10134,8,4,0,14,0,2009,30,110,2,6258,47,1,0,0,1,0,1,3,3,0,0,0,0,1,0,0,0,0,1
WH_106151,train,Rural,North,Zone 1,16099,12,2,5,30,1,2014,50,68,3,4659,53,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0
WH_106152,train,Rural,South,Zone 5,11125,9,1,1,25,1,2009,30,219,2,5326,39,1,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,1
WH_106153,train,Rural,West,Zone 6,21075,15,2,6,23,0,2007,28,209,2,5072,49,1,1,0,1,0,0,5,3,0,1,0,0,1,0,0,0,0,0
WH_106154,train,Rural,West,Zone 6,14114,11,2,8,23,0,2013,29,185,4,4556,31,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0
WH_106155,train,Rural,North,Zone 4,10085,8,2,5,26,0,2021,33,261,3,5402,35,1,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_106156,train,Rural,North,Zone 4,13090,11,4,2,26,0,2009,25,79,2,5490,46,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0
WH_106157,train,Rural,North,Zone 5,54061,39,4,1,24,0,2009,28,168,2,5919,64,0,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
WH_106158,train,Urban,West,Zone 5,14103,12,6,1,10,1,2009,36,251,4,4472,30,1,0,1,1,0,1,3,3,1,0,0,0,1,0,0,0,0,1
WH_106159,train,Rural,South,Zone 1,39056,32,3,5,21,0,1997,32,238,3,8231,56,1,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0
WH_106160,train,Rural,West,Zone 2,30086,20,6,8,12,0,2015,27,220,4,6983,15,1,1,1,0,0,0,5,2,0,1,0,0,1,0,1,0,0,0
WH_106161,test,Urban,West,Zone 6,8149,6,4,0,2,5,2009,23,244,4,5845,61,1,0,0,0,0,1,5,1,1,0,0,0,1,0,0,0,0,0
WH_106162,train,Rural,West,Zone 6,6064,5,1,7,23,1,2009,33,209,2,4877,58,1,0,0,1,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_106163,train,Rural,West,Zone 6,41085,31,6,2,23,0,2009,20,123,4,4259,63,0,0,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0
WH_106164,train,Rural,West,Zone 1,15135,12,6,5,30,0,2009,22,155,4,4915,29,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
WH_106165,train,Rural,South,Zone 5,31144,22,5,3,10,0,2002,33,265,2,4749,30,1,1,1,0,0,0,5,3,0,0,0,1,0,0,0,0,0,1
WH_106166,train,Rural,North,Zone 5,23108,18,4,6,14,0,2010,40,104,4,4377,24,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_106167,train,Rural,North,Zone 4,14068,10,6,1,26,0,2009,24,201,2,5699,57,0,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,1,0
WH_106168,train,Urban,West,Zone 4,30103,21,5,5,11,0,2007,28,269,3,4706,34,1,1,1,0,0,0,5,2,1,0,0,0,1,0,0,0,1,0
WH_106169,train,Rural,North,Zone 3,26131,20,2,4,27,0,2009,16,69,3,4930,56,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,1,0,0
WH_106170,train,Rural,West,Zone 1,6060,5,2,7,21,4,2009,45,75,4,4552,21,1,0,0,0,0,1,4,1,0,1,0,0,1,1,0,0,0,0
WH_106171,train,Rural,West,Zone 4,32088,26,6,7,11,0,1997,18,60,4,4556,18,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_106172,train,Rural,North,Zone 4,31131,24,6,6,26,0,2005,32,235,4,4805,68,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,1,0
WH_106173,test,Rural,South,Zone 2,9066,8,3,5,1,0,2020,26,270,2,3680,17,1,0,0,0,0,0,3,2,0,1,0,1,0,0,1,0,0,0
WH_106174,train,Rural,West,Zone 1,32137,26,2,0,21,2,2009,38,59,4,4046,25,0,0,0,0,0,1,4,1,0,0,0,0,1,1,0,0,0,0
WH_106175,train,Rural,North,Zone 3,19100,15,4,2,27,3,2009,23,234,1,5487,30,1,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0
WH_106176,train,Rural,South,Zone 6,14134,11,5,1,2,3,2009,45,216,3,4329,59,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
WH_106177,train,Rural,North,Zone 5,22146,16,3,4,14,0,2010,37,96,2,5655,62,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_106178,test,Rural,South,Zone 6,6112,0,0,6,9,1,2023,16,73,2,5558,16,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
WH_106179,test,Rural,South,Zone 3,5126,5,5,6,19,1,2009,26,271,2,4877,59,1,0,0,0,0,1,2,2,0,0,0,1,0,0,0,1,0,0
WH_106180,train,Rural,North,Zone 5,14128,12,2,5,25,0,2013,30,97,3,7497,24,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1
WH_106181,train,Rural,West,Zone 4,17061,12,2,5,26,0,2014,40,127,5,5384,57,0,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_106182,train,Urban,North,Zone 6,23081,17,5,2,23,0,2009,26,116,2,4808,68,1,0,1,0,0,1,5,3,1,1,0,0,0,0,0,0,0,0
WH_106183,train,Rural,West,Zone 5,22086,17,3,0,14,1,2009,20,94,6,3929,61,0,0,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,1
WH_106184,train,Rural,North,Zone 6,48132,39,6,5,6,0,1996,22,156,4,3685,53,1,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_106185,train,Rural,West,Zone 6,10110,9,4,4,23,1,2009,30,89,3,4458,67,1,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0
WH_106186,test,Rural,North,Zone 6,26125,17,2,4,9,0,2014,13,121,3,4194,20,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
WH_106187,train,Rural,West,Zone 5,15122,12,6,6,10,0,2013,26,242,2,8309,15,1,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_106188,test,Rural,West,Zone 4,20091,16,6,0,26,2,2009,28,217,3,5905,54,1,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0
WH_106189,train,Rural,North,Zone 4,39058,33,2,3,26,0,2006,23,79,5,4755,19,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_106190,train,Rural,South,Zone 4,34141,27,6,5,26,0,2005,19,195,3,3692,38,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,1,0
WH_106191,train,Urban,West,Zone 4,20057,18,4,6,11,4,2010,40,232,3,6568,69,1,0,0,0,0,0,3,2,1,1,0,0,1,0,0,0,1,0
WH_106192,train,Rural,North,Zone 6,31070,24,4,4,23,0,2006,30,245,4,5397,40,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_106193,train,Rural,West,Zone 4,18078,13,4,8,26,0,2017,16,55,3,4641,37,1,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,1,0
WH_106194,train,Rural,West,Zone 6,11075,8,4,7,23,0,2019,30,107,2,5011,21,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0
WH_106195,train,Rural,North,Zone 6,21067,18,3,1,6,1,2009,17,153,3,6427,39,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_106196,train,Rural,North,Zone 6,37132,28,2,7,23,2,2003,21,143,3,6659,26,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_106197,train,Rural,West,Zone 4,26116,23,4,7,11,3,2004,34,146,4,4336,69,1,0,0,1,0,0,3,2,0,1,0,0,1,0,0,0,1,0
WH_106198,train,Rural,North,Zone 5,20144,15,5,5,14,1,2009,38,250,3,4517,61,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1
WH_106199,train,Rural,West,Zone 5,30122,26,6,8,10,2,2009,42,205,2,4308,29,1,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,1
WH_106200,train,Rural,South,Zone 6,7103,5,1,6,2,1,2020,31,91,4,4810,66,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0
WH_106201,train,Rural,South,Zone 5,32089,24,3,1,10,0,2009,18,80,2,4730,38,0,0,0,0,0,1,4,3,0,1,0,1,0,0,0,0,0,1
WH_106202,test,Rural,West,Zone 6,7105,5,5,1,23,0,2009,34,260,3,4140,26,1,1,0,1,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_106203,train,Rural,West,Zone 6,30093,25,5,5,23,1,1999,26,142,4,6804,38,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0
WH_106204,train,Rural,North,Zone 5,17119,12,4,4,24,1,2018,30,268,4,6506,35,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_106205,train,Urban,North,Zone 6,29131,25,4,3,28,2,2007,20,93,2,3691,32,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
